yj21b,yj6.2,yj10.2,yj13.2,yj1.1.1,yj72.18a
13.0,45.0,2138.7251948096036,30000.0,1.0,3.0
36.0,35.0,3417.5983692464624,26000.0,2.0,2.0
27.0,42.0,9216.111999332477,20000.0,2.0,2.0
29.0,60.0,1478.5659135618935,15000.0,3.0,2.0
34.0,48.0,2000.0,30000.0,2.0,1.0
26.0,48.0,8633.722989192416,22000.0,3.0,2.0
14.0,48.0,3323.7959330063004,15000.0,1.0,1.0
17.0,48.0,4016.260927211096,14617.280799157197,2.0,2.0
43.0,40.0,8693.34919795752,15000.0,1.0,2.0
43.0,40.0,2532.907996829387,27000.0,2.0,2.0
28.0,40.0,12310.489942128184,15000.0,2.0,3.0
36.0,40.0,15619.148317052575,20000.0,2.0,2.0
28.0,40.0,5418.505645202938,30000.0,2.0,2.0
28.0,40.0,804.0480495919772,24000.0,2.0,3.0
14.0,50.0,2894.510438999537,34000.0,5.0,2.0
25.0,30.0,4897.29415103302,21226.169801720065,2.0,3.0
14.0,40.0,4342.337157124479,13000.0,2.0,2.0
29.0,48.0,2530.2281928630628,15000.0,1.0,2.0
38.0,40.0,5358.0102921994185,50000.0,1.0,3.0
14.0,48.0,3288.830506703565,50000.0,1.0,2.0
24.0,40.0,9778.135636602428,30000.0,3.0,3.0
28.0,48.0,3808.3140017004716,30000.0,2.0,2.0
14.0,40.0,2049.023842501131,50000.0,2.0,2.0
28.0,48.0,5237.713259053884,25000.0,3.0,2.0
14.0,48.0,9114.55386400092,20000.0,4.0,3.0
28.0,40.0,2000.0,15000.0,2.0,2.0
28.0,40.0,2015.2356673924735,35000.0,2.0,3.0
28.0,40.0,8376.239039745862,50000.0,3.0,2.0
42.0,40.0,2062.8339905063367,40000.0,2.0,2.0
37.0,60.0,11001.564573145097,24000.0,1.0,2.0
42.0,35.0,9250.986174322981,15000.0,3.0,2.0
28.0,40.0,4198.513892532521,30000.0,1.0,3.0
33.0,60.0,6313.1056949378735,32264.75052125031,3.0,2.0
25.0,40.0,9838.014145344236,60000.0,2.0,2.0
33.0,60.0,5273.100358308459,40000.0,2.0,2.0
39.0,48.0,8543.418443662456,30000.0,3.0,2.0
24.0,35.0,3368.730343564143,12000.0,2.0,2.0
30.0,40.0,5084.470543454497,20427.706307997014,5.0,2.0
14.0,50.0,2721.2663859391455,20000.0,2.0,3.0
35.0,32.0,4263.570114394885,20000.0,3.0,2.0
35.0,32.0,11090.757147595523,20000.0,2.0,1.0
27.0,40.0,12193.197761114827,30000.0,2.0,3.0
14.0,45.0,10000.0,24000.0,2.0,2.0
14.0,38.0,6354.957135057257,18000.0,2.0,2.0
25.0,40.0,9376.566678207742,18000.0,2.0,3.0
18.0,41.0,4488.5995157825255,25000.0,3.0,3.0
18.0,42.0,6937.3165923489305,20000.0,2.0,3.0
18.0,41.0,9436.777135638913,17000.0,2.0,3.0
28.0,40.0,15527.708627732409,25000.0,1.0,3.0
33.0,40.0,1515.4404778570781,28000.0,2.0,2.0
45.0,36.0,885.9260627184007,60000.0,2.0,4.0
36.0,36.0,7296.093936714939,30000.0,2.0,1.0
37.0,48.0,1779.1604622611808,17300.0,3.0,2.0
12.0,40.0,5965.674957210781,35000.0,1.0,2.0
12.0,40.0,8642.518492620016,40000.0,1.0,3.0
28.0,40.0,4999.860887671067,15000.0,2.0,2.0
18.0,40.0,13459.418875264006,33000.0,2.0,2.0
24.0,35.0,2239.0496575209286,18000.0,2.0,3.0
20.0,42.0,5427.703023096662,25000.0,2.0,2.0
28.0,40.0,4239.721948611995,25000.0,4.0,1.0
28.0,40.0,5215.967630576264,60000.0,1.0,3.0
28.0,40.0,6649.986031188778,15000.0,2.0,2.0
14.0,48.0,1398.3490155104553,25000.0,2.0,2.0
34.0,38.0,5658.472341034764,13994.686836398329,2.0,2.0
18.0,40.0,10448.3363480922,40000.0,2.0,2.0
33.0,40.0,8192.184317573607,22000.0,2.0,2.0
21.0,40.0,14862.05827446231,22000.0,2.0,3.0
14.0,40.0,2360.395215630877,20000.0,2.0,2.0
28.0,40.0,6208.949695635245,13000.0,3.0,2.0
28.0,40.0,3070.685725364474,20000.0,1.0,3.0
28.0,40.0,11033.673830729671,30000.0,1.0,3.0
35.0,40.0,14496.312759662958,25000.0,2.0,3.0
28.0,40.0,8219.795799673893,30000.0,2.0,3.0
28.0,36.0,10872.444365367723,15000.0,1.0,2.0
24.0,45.0,9997.993492564083,53000.0,2.0,1.0
26.0,60.0,10000.0,17500.0,2.0,3.0
14.0,40.0,1333.1489218303193,48000.0,2.0,3.0
42.0,40.0,6098.187045017932,33000.0,4.0,2.0
24.0,40.0,11568.09206539034,60000.0,2.0,3.0
25.0,40.0,13171.964030211431,30000.0,3.0,2.0
15.0,40.0,8500.0,25000.0,1.0,1.0
35.0,48.0,4059.8682513061335,30000.0,2.0,2.0
16.0,50.0,2500.0,30000.0,3.0,1.0
27.0,36.0,4690.905443694163,45000.0,3.0,2.0
35.0,36.0,7071.394489530664,13000.0,3.0,2.0
26.0,36.0,4494.000987934201,14752.630895723734,3.0,2.0
28.0,48.0,5645.998934543162,22000.0,1.0,3.0
28.0,48.0,6041.659688291657,29100.0,1.0,2.0
16.0,56.0,1115.556335661316,26000.0,1.0,2.0
18.0,60.0,5750.5280119216995,30000.0,2.0,1.0
24.0,40.0,2647.034313559606,15000.0,3.0,2.0
16.0,40.0,12593.30493007087,25000.0,2.0,2.0
28.0,40.0,3600.8708241205604,30000.0,2.0,2.0
28.0,40.0,1963.3189940391162,32000.0,2.0,3.0
42.0,40.0,1200.0,23000.0,2.0,3.0
13.0,60.0,3705.2631079626062,46592.58098141345,2.0,2.0
40.0,40.0,9261.45504383656,40000.0,2.0,3.0
26.0,40.0,7264.532480916467,30000.0,1.0,3.0
23.0,35.0,5072.105680920323,20000.0,1.0,2.0
28.0,40.0,3573.452497721785,13000.0,3.0,3.0
25.0,40.0,7909.927693292019,17000.0,2.0,2.0
25.0,40.0,5505.614562295363,22000.0,2.0,2.0
28.0,40.0,8000.0,20000.0,2.0,3.0
16.0,48.0,2649.189702871175,10000.0,2.0,2.0
30.0,40.0,12000.0,16000.0,1.0,2.0
40.0,40.0,6530.027991657662,30000.0,2.0,3.0
27.0,40.0,9240.840775226094,25000.0,3.0,2.0
14.0,36.0,11001.595953663777,16000.0,2.0,2.0
28.0,40.0,3648.0619050249807,12000.0,1.0,3.0
28.0,54.0,1481.918901628364,30000.0,1.0,3.0
40.0,40.0,7148.048460220668,40000.0,2.0,2.0
19.0,40.0,1203.799299767717,23621.268370298018,1.0,2.0
35.0,48.0,4285.580628645858,25000.0,2.0,2.0
24.0,40.0,2326.791069220851,52000.0,2.0,3.0
30.0,48.0,2778.3255594062425,50000.0,1.0,2.0
35.0,50.0,3749.7695607648457,17794.66140279544,2.0,1.0
28.0,60.0,10931.239565290136,40000.0,2.0,2.0
42.0,40.0,6233.253299375775,21000.0,2.0,2.0
28.0,48.0,2694.7955873811684,50000.0,2.0,2.0
18.0,40.0,6145.266833594333,18000.0,2.0,2.0
22.0,40.0,5158.239758694883,30000.0,2.0,2.0
14.0,36.0,18626.233658670484,30000.0,2.0,2.0
24.0,48.0,1647.9042282137189,18000.0,3.0,2.0
28.0,45.0,3202.662956898838,45000.0,2.0,3.0
24.0,48.0,15940.14010374213,40000.0,2.0,3.0
36.0,48.0,10466.656356206502,20000.0,3.0,1.0
24.0,48.0,10000.0,35000.0,2.0,2.0
40.0,40.0,4258.5781858677055,45000.0,2.0,3.0
18.0,48.0,11709.048405477515,25000.0,2.0,3.0
18.0,48.0,4410.904818658627,30000.0,2.0,2.0
28.0,48.0,2019.1695251011513,40000.0,2.0,2.0
28.0,48.0,3727.103265819929,35000.0,2.0,1.0
40.0,50.0,10322.261756501026,30000.0,2.0,2.0
28.0,40.0,8063.9245257461125,49000.0,2.0,3.0
14.0,40.0,8678.03016162811,20000.0,3.0,2.0
19.0,40.0,2337.4119648235337,26000.0,2.0,2.0
14.0,40.0,7361.014487464711,28000.0,2.0,3.0
28.0,40.0,3006.735537920784,25000.0,2.0,3.0
28.0,45.0,1844.1396226895965,19000.0,2.0,2.0
14.0,40.0,2506.5937194545622,34000.0,2.0,2.0
28.0,40.0,4537.689467039412,28000.0,3.0,2.0
28.0,35.0,10000.0,23000.0,2.0,2.0
28.0,40.0,13137.966316871572,23000.0,3.0,2.0
28.0,40.0,2244.836094934151,22000.0,2.0,2.0
28.0,40.0,8227.684520131308,20000.0,3.0,2.0
30.0,55.0,2072.153635215635,35000.0,4.0,3.0
28.0,42.0,3310.463226306737,12300.0,3.0,2.0
22.0,40.0,1723.8287412304292,12000.0,3.0,2.0
28.0,40.0,7000.0,45000.0,2.0,3.0
32.0,40.0,2169.0731514433273,20000.0,3.0,2.0
42.0,36.0,1368.4616306690425,19000.0,2.0,1.0
35.0,40.0,16121.58843565858,40000.0,2.0,3.0
28.0,48.0,3027.7043054619944,26000.0,4.0,2.0
42.0,36.0,4369.721339735184,15000.0,2.0,2.0
28.0,40.0,8337.721507863367,15000.0,3.0,2.0
19.0,42.0,1700.0,25000.0,1.0,2.0
38.0,42.0,1750.0,25000.0,1.0,2.0
14.0,42.0,5903.421429474139,22674.729818685617,2.0,1.0
36.0,36.0,5000.0,30000.0,2.0,3.0
28.0,40.0,14607.16736978891,32000.0,2.0,3.0
28.0,55.0,2564.069381081956,35000.0,4.0,2.0
28.0,40.0,2737.8299356847483,26000.0,2.0,2.0
28.0,40.0,2618.504438014452,35000.0,2.0,3.0
28.0,40.0,1709.252081217031,20000.0,1.0,3.0
28.0,60.0,5175.6302591340755,23000.0,3.0,1.0
35.0,60.0,3459.7567721634737,30000.0,3.0,2.0
28.0,40.0,4220.0,33000.0,3.0,3.0
14.0,45.0,5000.0,40000.0,1.0,3.0
40.0,48.0,5000.0,30000.0,2.0,2.0
40.0,40.0,10000.0,40000.0,1.0,2.0
30.0,30.0,17973.416447471267,22200.0,2.0,2.0
30.0,50.0,5600.0,40000.0,1.0,2.0
28.0,40.0,7142.203475697721,30000.0,3.0,2.0
28.0,40.0,4890.077892848746,50000.0,2.0,2.0
28.0,40.0,8000.0,40000.0,1.0,3.0
35.0,35.0,5083.385933222642,35000.0,2.0,3.0
14.0,36.0,5121.353563848054,12000.0,3.0,2.0
28.0,40.0,7799.883699163763,20000.0,3.0,2.0
42.0,40.0,2381.339601663842,11000.0,2.0,1.0
42.0,36.0,5357.067256600214,22000.0,3.0,2.0
17.0,48.0,9465.794056289911,17243.846591493202,3.0,2.0
19.0,46.0,10305.012488553999,25000.0,2.0,2.0
16.0,50.0,5335.01512585618,25000.0,3.0,1.0
35.0,36.0,4625.456743704192,40000.0,1.0,2.0
42.0,45.0,2900.0623035335407,20000.0,2.0,2.0
40.0,48.0,12506.662765665253,25065.315410602358,2.0,2.0
16.0,48.0,2276.751162733606,15000.0,4.0,2.0
35.0,40.0,4067.9888931123837,10500.0,2.0,2.0
35.0,28.0,9957.848646816612,9000.0,2.0,2.0
40.0,35.0,252.60165729548623,13600.0,3.0,2.0
28.0,40.0,18101.85783530343,25000.0,2.0,2.0
28.0,30.0,3771.3790374702903,14000.0,3.0,2.0
40.0,48.0,4527.074448315919,31998.50557938385,2.0,3.0
37.0,35.0,871.308941172939,17000.0,2.0,2.0
35.0,48.0,3526.731343995194,9000.0,1.0,3.0
28.0,35.0,3746.135168626935,15000.0,2.0,2.0
10.0,40.0,2852.4029563372555,27000.0,3.0,2.0
47.0,35.0,9862.868075837703,25000.0,2.0,3.0
27.0,48.0,9309.67698445507,15000.0,2.0,2.0
35.0,32.0,3099.293703275014,20000.0,2.0,1.0
28.0,30.0,4959.486596334637,7600.0,2.0,2.0
25.0,48.0,767.3492610606578,15600.0,1.0,2.0
28.0,40.0,3550.106889959892,13000.0,3.0,2.0
27.0,56.0,2391.2339070356925,22000.0,1.0,2.0
28.0,36.0,2264.2068585039797,17000.0,3.0,1.0
28.0,48.0,6991.700878829727,60000.0,4.0,2.0
28.0,48.0,14606.621303994667,25000.0,2.0,2.0
28.0,48.0,4328.487683912934,37000.0,1.0,2.0
19.0,45.0,8567.452708895004,26000.0,1.0,3.0
32.0,36.0,3184.2985631982224,13000.0,2.0,2.0
28.0,40.0,6957.5446418817955,10000.0,3.0,2.0
28.0,40.0,7037.733212864676,20000.0,2.0,2.0
36.0,30.0,6420.878605230535,14000.0,1.0,2.0
28.0,36.0,3076.298159367387,20000.0,2.0,2.0
43.0,48.0,2174.6294770187433,13000.0,2.0,2.0
34.0,54.0,791.2432016682383,27142.52973526691,3.0,2.0
28.0,40.0,3603.2861827806228,13500.0,1.0,2.0
22.0,40.0,11538.008770082412,20000.0,2.0,2.0
14.0,35.0,3892.0706637457292,12000.0,2.0,2.0
38.0,48.0,3594.5512699771075,13000.0,2.0,2.0
14.0,48.0,9031.32922794694,13000.0,2.0,2.0
35.0,39.0,9888.437218153846,15000.0,2.0,2.0
28.0,40.0,3462.840683050187,12000.0,3.0,2.0
24.0,48.0,5676.4605182620335,15000.0,2.0,2.0
28.0,40.0,9305.352916830478,20000.0,2.0,3.0
28.0,40.0,1773.2069028998328,12383.0,2.0,3.0
31.0,50.0,2056.2812052850654,18694.34627567136,2.0,3.0
28.0,40.0,2380.191798182657,12500.0,3.0,2.0
28.0,48.0,643.9073738201728,16000.0,3.0,1.0
29.0,48.0,11415.865682193911,15000.0,2.0,3.0
27.0,48.0,5620.956962725136,34000.0,2.0,1.0
28.0,48.0,2691.280814226207,16000.0,2.0,1.0
28.0,40.0,11133.518907563284,30000.0,2.0,1.0
33.0,40.0,5275.690052290401,18000.0,2.0,1.0
29.0,48.0,12340.03436861437,25637.791187261544,2.0,2.0
29.0,50.0,6143.28305808046,15551.0716151798,3.0,2.0
24.0,48.0,2428.2209432815093,15000.0,3.0,2.0
28.0,40.0,2500.0,36000.0,2.0,3.0
28.0,40.0,7309.860851294028,45000.0,2.0,3.0
14.0,40.0,8133.6118911149615,28000.0,2.0,2.0
28.0,40.0,200.0,13000.0,2.0,2.0
14.0,46.0,2605.506012491413,60000.0,2.0,2.0
28.0,40.0,2051.7712503679345,30000.0,3.0,3.0
30.0,40.0,6997.05670591695,12000.0,3.0,3.0
28.0,48.0,11352.914066812908,25000.0,3.0,1.0
25.0,48.0,7268.874694755054,30000.0,3.0,2.0
34.0,40.0,8401.368474972054,25000.0,2.0,2.0
26.0,48.0,3646.22669195595,42000.0,2.0,2.0
28.0,35.0,14117.27837699244,28900.0,3.0,2.0
28.0,40.0,2156.4055062942866,30000.0,5.0,2.0
35.0,40.0,6493.454834493358,21000.0,2.0,2.0
34.0,48.0,2114.519455954507,15000.0,3.0,2.0
25.0,40.0,3062.984018962959,16800.0,2.0,3.0
31.0,36.0,9000.0,28000.0,3.0,3.0
42.0,48.0,4192.095721965285,40000.0,2.0,2.0
14.0,40.0,4683.733897554555,30000.0,2.0,3.0
39.0,40.0,10028.390381442076,38000.0,3.0,3.0
28.0,28.0,5517.394636350767,8500.0,2.0,1.0
28.0,40.0,5000.0,25000.0,3.0,2.0
28.0,35.0,3772.788810610147,12000.0,2.0,1.0
28.0,42.0,5466.908589611794,15000.0,3.0,2.0
14.0,43.0,1722.3620445691408,17000.0,3.0,2.0
14.0,44.0,5917.106309677107,15000.0,3.0,2.0
36.0,48.0,17082.148320585035,30000.0,3.0,2.0
31.0,40.0,1373.325467735176,5000.0,2.0,3.0
28.0,40.0,6822.247501037016,32000.0,2.0,3.0
28.0,48.0,3630.690576838539,20000.0,1.0,2.0
28.0,40.0,10000.0,40000.0,1.0,2.0
21.0,40.0,6999.348235672474,19000.0,2.0,1.0
28.0,48.0,1618.8031878849895,15000.0,3.0,2.0
28.0,48.0,4794.4328689797785,15500.0,2.0,1.0
28.0,48.0,2379.4908760735257,20000.0,1.0,2.0
32.0,40.0,3339.3088107155945,36000.0,1.0,2.0
28.0,40.0,5760.24785461718,50000.0,1.0,3.0
42.0,48.0,15490.972010427728,10600.0,1.0,2.0
28.0,40.0,2121.277432684751,30000.0,2.0,2.0
24.0,35.0,14282.365240295385,20000.0,2.0,2.0
35.0,36.0,3144.0898601484046,12000.0,1.0,2.0
28.0,40.0,1925.4463945758948,22000.0,2.0,3.0
28.0,40.0,4992.850389901796,28000.0,2.0,3.0
28.0,40.0,4259.012287701772,20000.0,2.0,3.0
28.0,40.0,7159.68581245369,25000.0,2.0,3.0
38.0,48.0,6226.307617439937,20000.0,2.0,2.0
29.0,50.0,3558.8231273605356,24415.655589652688,2.0,3.0
30.0,40.0,1554.449405315745,40000.0,2.0,3.0
46.0,40.0,3510.603185479041,25000.0,3.0,2.0
24.0,48.0,2296.7884907747475,12000.0,2.0,3.0
24.0,40.0,10845.003018949063,30000.0,2.0,2.0
20.0,60.0,4033.161378969299,60000.0,3.0,2.0
36.0,40.0,2096.581699231401,40000.0,3.0,3.0
23.0,40.0,3584.1890493038577,20000.0,2.0,2.0
28.0,48.0,2876.8888703022744,40000.0,3.0,2.0
32.0,40.0,5867.584461156895,22338.428376475233,2.0,3.0
28.0,40.0,1000.0,13000.0,1.0,3.0
28.0,40.0,10359.977652271062,40000.0,2.0,3.0
28.0,40.0,5000.0,20000.0,2.0,2.0
35.0,40.0,2871.7961429836514,15000.0,2.0,2.0
45.0,60.0,924.1660687546056,15000.0,2.0,2.0
28.0,40.0,1992.1670452329174,12000.0,2.0,1.0
22.0,48.0,14390.073290034983,35000.0,2.0,2.0
28.0,60.0,10206.56683912398,40000.0,2.0,2.0
28.0,48.0,2852.1609948418745,10000.0,1.0,1.0
28.0,40.0,2000.0,20000.0,4.0,3.0
26.0,30.0,11906.171431903153,11000.0,4.0,2.0
33.0,48.0,10294.78125168202,25000.0,4.0,2.0
20.0,40.0,4718.400259166216,20000.0,2.0,2.0
30.0,40.0,7088.504014825553,20000.0,2.0,2.0
14.0,48.0,3162.1556185126137,12000.0,2.0,1.0
14.0,48.0,11801.134071043301,12000.0,2.0,2.0
37.0,48.0,11590.381574167011,22000.0,2.0,2.0
20.0,45.0,5309.9987126147635,14000.0,2.0,2.0
24.0,36.0,5224.563065197015,16000.0,2.0,3.0
33.0,30.0,1652.9384212502785,13000.0,3.0,2.0
33.0,60.0,1413.0089139164409,24398.791584716164,2.0,2.0
18.0,48.0,2366.875423485543,36674.746541603825,3.0,2.0
39.0,60.0,1734.6288126270479,42120.86599102043,3.0,2.0
31.0,35.0,3162.463605884286,12000.0,2.0,2.0
48.0,48.0,1000.0,23000.0,3.0,3.0
34.0,40.0,6824.956092913701,20000.0,4.0,2.0
32.0,48.0,5449.337734395324,14905.666353993229,3.0,2.0
9.0,40.0,3647.663431094303,16000.0,2.0,2.0
28.0,48.0,3606.244452477747,12000.0,2.0,3.0
21.0,56.0,4943.726790621534,15000.0,2.0,3.0
40.0,55.0,2490.2234178027493,30000.0,2.0,1.0
28.0,40.0,1877.400518076206,29000.0,2.0,2.0
28.0,45.0,6504.025896849502,18000.0,2.0,2.0
28.0,35.0,7789.098062315814,14400.0,2.0,2.0
28.0,40.0,14746.472742682885,11900.0,2.0,2.0
24.0,35.0,11189.871237289566,12500.0,2.0,2.0
28.0,60.0,1525.4510513021523,16000.0,2.0,2.0
28.0,48.0,2975.026720511464,13000.0,3.0,2.0
28.0,40.0,3734.8891131515074,26000.0,3.0,2.0
32.0,40.0,5345.6758245606825,35000.0,2.0,3.0
28.0,48.0,1246.094787155571,15000.0,2.0,2.0
41.0,48.0,1480.109176701818,18000.0,3.0,2.0
34.0,40.0,3982.497334152009,8000.0,4.0,2.0
28.0,36.0,7915.9027114262335,20000.0,2.0,2.0
47.0,35.0,3494.528622031169,14500.0,2.0,3.0
48.0,35.0,7660.410975534687,17900.0,2.0,3.0
28.0,36.0,1298.9441958439681,12000.0,3.0,1.0
40.0,28.0,11031.874529705636,27000.0,2.0,3.0
39.0,48.0,4126.0,48000.0,2.0,3.0
17.0,35.0,8645.977634503512,16000.0,2.0,1.0
23.0,40.0,15994.743634389553,39422.22374650964,2.0,1.0
49.0,32.0,17177.924457851746,25000.0,2.0,2.0
36.0,40.0,1400.0,20000.0,2.0,1.0
34.0,40.0,5750.371057150735,37000.0,2.0,2.0
30.0,50.0,17712.158222314116,55000.0,4.0,2.0
25.0,45.0,3857.732763788423,5000.0,4.0,2.0
23.0,40.0,1835.1080571822138,12500.0,3.0,2.0
28.0,40.0,2572.436027956178,45000.0,2.0,2.0
32.0,48.0,1653.3667934168218,35000.0,3.0,2.0
31.0,48.0,4397.369305118145,52720.531125377805,3.0,1.0
28.0,40.0,15142.90743833433,15000.0,3.0,2.0
28.0,48.0,4309.020246527107,18000.0,3.0,3.0
30.0,45.0,4315.723072530521,30000.0,3.0,2.0
28.0,40.0,2444.3826104947434,25000.0,2.0,2.0
42.0,60.0,1978.0908041851783,30000.0,3.0,2.0
28.0,48.0,4126.287802569089,18000.0,3.0,2.0
28.0,40.0,4454.886715814683,28000.0,3.0,2.0
34.0,40.0,1789.5012600055104,25000.0,3.0,1.0
28.0,40.0,13738.218027277237,19000.0,3.0,2.0
28.0,45.0,12334.644819714416,11000.0,2.0,1.0
30.0,60.0,5205.67921237096,20233.397786891397,3.0,2.0
28.0,40.0,2763.7014991314677,18000.0,2.0,2.0
28.0,40.0,2088.9440547172576,20000.0,2.0,3.0
34.0,48.0,2880.409328456596,20171.139428216,4.0,2.0
28.0,48.0,2401.771368942529,35500.0,3.0,3.0
28.0,28.0,5602.500403859007,15000.0,2.0,2.0
42.0,37.0,5132.0477233845995,38000.0,2.0,3.0
19.0,40.0,1592.132570389607,15000.0,3.0,3.0
28.0,40.0,17166.41803245249,30000.0,3.0,2.0
28.0,40.0,16796.456738715286,40000.0,2.0,3.0
20.0,40.0,2000.0,12000.0,2.0,2.0
23.0,50.0,15048.829803830131,18246.720904037335,4.0,3.0
40.0,40.0,14679.844451240459,17000.0,3.0,2.0
31.0,40.0,2964.6247353133485,40000.0,2.0,3.0
26.0,40.0,5374.000081071737,30000.0,2.0,3.0
28.0,40.0,9862.055027071128,35000.0,2.0,2.0
14.0,40.0,12480.547501778454,10000.0,2.0,3.0
28.0,40.0,4292.264820260501,30000.0,2.0,3.0
35.0,36.0,16774.167615739694,9000.0,1.0,3.0
29.0,50.0,4139.797487446714,20000.0,2.0,2.0
30.0,40.0,3286.7242759491996,44000.0,2.0,3.0
37.0,56.0,16848.89371664292,46000.0,2.0,3.0
38.0,35.0,2702.00036407209,7000.0,2.0,2.0
42.0,40.0,472.63758942270994,20000.0,1.0,3.0
28.0,42.0,6386.88495240749,15000.0,2.0,2.0
14.0,36.0,5940.914419801105,25000.0,2.0,2.0
14.0,40.0,4053.0982399034874,50000.0,1.0,2.0
46.0,48.0,941.869897942663,25000.0,3.0,2.0
30.0,40.0,11038.626949998981,50000.0,2.0,4.0
14.0,40.0,7848.302588754789,30000.0,3.0,3.0
14.0,40.0,2506.2380027109593,11000.0,4.0,3.0
20.0,40.0,15165.942048106288,22000.0,2.0,3.0
28.0,40.0,3949.3169406511347,20000.0,3.0,2.0
39.0,40.0,18536.571571855326,20000.0,2.0,2.0
31.0,48.0,1403.9803546037047,17000.0,2.0,2.0
36.0,40.0,4788.889834991794,33000.0,2.0,2.0
14.0,32.0,4984.292654816895,19000.0,2.0,1.0
23.0,40.0,6972.368537050809,12006.0,2.0,2.0
50.0,40.0,4339.368101675797,20000.0,2.0,2.0
36.0,40.0,9162.139258036214,40000.0,2.0,2.0
14.0,40.0,1998.7295280633994,6500.0,2.0,2.0
36.0,48.0,3103.73548411511,20000.0,1.0,2.0
32.0,48.0,8755.008032715328,18000.0,2.0,2.0
16.0,45.0,8000.0,23000.0,2.0,2.0
25.0,56.0,14495.412011908396,35769.84761632642,3.0,2.0
27.0,54.0,7500.0,45000.0,4.0,3.0
30.0,30.0,4341.594867828195,47000.0,1.0,3.0
28.0,35.0,2368.884669756994,12300.0,5.0,2.0
28.0,51.0,2227.9251335274685,20000.0,4.0,2.0
16.0,48.0,6338.960720975041,13407.38805729816,2.0,3.0
9.0,43.0,2366.3630811103735,20000.0,2.0,3.0
33.0,48.0,2492.46045361129,15000.0,2.0,2.0
28.0,40.0,16381.578626287655,13000.0,3.0,2.0
15.0,50.0,2250.395950453234,25000.0,1.0,2.0
14.0,33.0,8300.72975794041,20000.0,2.0,2.0
40.0,46.0,5984.329095133702,19000.0,2.0,3.0
38.0,48.0,1599.5206323790553,10000.0,3.0,2.0
37.0,48.0,8283.367707123467,20000.0,2.0,2.0
36.0,50.0,11215.602834601852,40000.0,2.0,1.0
30.0,48.0,5402.160763460353,50000.0,2.0,2.0
36.0,40.0,5099.541816089119,18000.0,2.0,2.0
36.0,40.0,2861.7370735625004,15000.0,2.0,1.0
45.0,40.0,5000.0,35000.0,2.0,2.0
36.0,40.0,2275.818143793385,60000.0,2.0,3.0
47.0,40.0,10924.500224950463,35000.0,2.0,3.0
42.0,36.0,1263.909816671875,30000.0,2.0,3.0
43.0,40.0,10952.648828351594,25000.0,3.0,3.0
43.0,35.0,5971.733415054838,30000.0,2.0,3.0
31.0,40.0,2985.896419897997,15000.0,2.0,3.0
30.0,40.0,18231.43278219828,28000.0,2.0,2.0
20.0,40.0,9841.94970209111,30000.0,2.0,3.0
30.0,40.0,7874.3210287538805,27000.0,2.0,3.0
16.0,48.0,4195.86417509945,19000.0,2.0,3.0
43.0,40.0,11600.856682007225,25000.0,2.0,2.0
26.0,48.0,2806.920874016218,20813.044915539867,2.0,2.0
36.0,36.0,8803.79298027561,25000.0,2.0,2.0
30.0,40.0,8049.0018792448145,15000.0,4.0,2.0
20.0,48.0,7266.647901129317,13474.948639808501,2.0,2.0
24.0,36.0,3614.164246164113,25969.785123055055,2.0,2.0
33.0,35.0,6735.155803870153,33087.10766128052,2.0,2.0
30.0,30.0,2504.0640222187044,42000.0,2.0,3.0
28.0,36.0,2198.844796044896,15000.0,3.0,2.0
30.0,48.0,13763.604510856549,42000.0,2.0,1.0
30.0,40.0,3402.737263894554,23000.0,2.0,2.0
42.0,40.0,6492.863452828477,18000.0,2.0,3.0
43.0,48.0,9832.847018401513,12000.0,3.0,2.0
28.0,40.0,17743.962186382756,12000.0,3.0,2.0
28.0,40.0,1065.3342656528278,10500.0,4.0,2.0
28.0,48.0,10856.212587782065,14000.0,2.0,2.0
28.0,36.0,5659.175148470063,11500.0,2.0,2.0
42.0,40.0,3538.7150538203814,21000.0,3.0,2.0
28.0,40.0,4365.4541992083805,31800.0,2.0,3.0
28.0,40.0,1131.447785434422,29000.0,2.0,2.0
28.0,40.0,3045.085231439511,15000.0,2.0,2.0
28.0,40.0,12706.100730327547,11000.0,3.0,1.0
28.0,30.0,10007.186953859484,13200.0,1.0,1.0
28.0,48.0,13153.02646540108,23000.0,2.0,2.0
13.0,40.0,6921.018239798235,13000.0,2.0,2.0
28.0,40.0,6894.6232347097675,12000.0,2.0,2.0
36.0,36.0,7307.810181531679,25000.0,2.0,2.0
28.0,48.0,14253.196372706441,12000.0,2.0,2.0
28.0,40.0,4781.603162465718,15000.0,2.0,2.0
40.0,40.0,9000.0,43000.0,2.0,3.0
36.0,40.0,5000.0,35000.0,2.0,3.0
38.0,60.0,5019.646092088157,14000.0,2.0,2.0
28.0,36.0,5700.9835137396185,22000.0,1.0,2.0
44.0,46.0,3790.8669090638437,20000.0,2.0,2.0
44.0,40.0,4099.562449337721,40000.0,1.0,3.0
30.0,40.0,8970.947295059934,24000.0,2.0,2.0
31.0,40.0,2626.3854249251685,22000.0,4.0,1.0
47.0,36.0,8343.555069012633,35000.0,1.0,2.0
44.0,36.0,3869.7323181173424,36000.0,2.0,3.0
38.0,36.0,3774.9557734134446,23000.0,2.0,3.0
30.0,40.0,10665.065462042705,25000.0,3.0,2.0
14.0,40.0,16089.02473243883,30000.0,4.0,3.0
