yj13.2,yj72.18a,yj6.2,yj10.2,yj21b,yj1.1.1
37921.95090944376,3.0,48.00000000000003,1808.49407767168,28.39066945076045,4.0
20000.000000000004,2.0,33.087240552892496,3272.257276552553,13.649827459700587,4.0
33121.11966736541,1.0,48.000000000000014,7187.867521203685,26.444592438376002,4.0
9999.999999999998,2.0,40.00000000000001,200.35230291409607,28.47271461481385,4.0
14769.708772666389,2.0,40.000000000000014,3358.245963067775,26.715716332801282,4.0
3509.494584697687,2.0,48.000000000000014,7739.91158212521,29.821005706960666,4.0
28039.82249403611,2.0,40.000000000000014,5571.247755346319,26.782552009281925,4.0
22891.121862108877,2.0,40.000000000000014,7252.736303137396,12.366829541191215,4.0
29765.233711905774,2.0,35.648321053354195,2340.6611182450824,22.549080100228274,4.0
21035.721752833422,2.0,48.00000000000003,2602.5373843988327,31.451472561121996,4.0
20000.000000000015,2.0,40.00000000000002,3918.1448299694935,24.395712119648557,4.0
20341.619443631855,2.0,40.00000000000002,14195.034850109061,38.593492403441175,4.0
20756.1819373789,2.0,55.480567406970344,3193.6188757180607,13.547721218921698,4.0
9999.999999999998,3.0,48.00000000000004,6375.9259539596615,41.96216156135543,4.0
38249.64407218943,2.0,56.09280682855514,1696.4477960181214,42.58316748448677,4.0
13574.517239774157,1.0,48.00000000000003,3483.6734357410865,34.824131194779895,4.0
23030.181504866694,2.0,26.759881292121378,2313.949460624943,15.7838575506508,4.0
20136.034734360346,3.0,40.000000000000014,3570.306643326311,32.39897486284803,4.0
45160.445190596845,2.0,48.0,13082.380320127857,28.064056569722876,4.0
56090.304330266066,2.0,54.918620048396896,5259.31244333321,23.518658764315603,4.0
14789.72177512158,3.0,40.000000000000014,18883.970984241096,24.975234563256194,4.0
17999.999999999996,2.0,40.00000000000003,1651.6682413303042,27.659489892632404,4.0
54432.85814345182,3.0,40.00000000000002,11913.16760440524,31.395898788366182,4.0
26727.727522781028,2.0,40.00000000000001,10922.001964058136,29.071515356784317,4.0
16255.052693898331,3.0,48.00000000000004,8594.349230867298,30.655673834761235,4.0
32719.313818652467,3.0,40.00000000000002,12751.009840703133,26.465714226993086,4.0
14578.664680583553,2.0,40.0,12986.269042218391,12.663119066221594,4.0
12129.38741990774,2.0,30.063350427266727,7141.306369127291,24.452234793084237,4.0
20000.00000000001,3.0,33.24103842971831,4523.4693383089325,31.50946666139997,4.0
11792.081823560864,1.0,59.99999999999998,9675.477689033054,14.952076463927066,4.0
20607.114389652535,3.0,40.00000000000001,6131.950737817341,22.815035652785234,4.0
13361.19058179991,1.0,40.0,7293.3895412886395,31.474539323720077,4.0
47191.22906179525,2.0,40.00000000000002,2526.0239162339817,23.951743941779583,4.0
48208.02840830107,2.0,42.807219618303556,1175.1226818807188,12.793306118446333,4.0
36087.0431577937,2.0,48.0,2910.6215869345124,29.308285013079583,4.0
27367.995738254598,2.0,40.00000000000003,2157.153233666726,21.161407954294194,4.0
20000.000000000025,2.0,40.00000000000002,5076.650350985282,13.215193187123498,4.0
48548.22585572,1.0,40.00000000000003,9689.797935914965,34.822003590853164,4.0
27811.635017399196,1.0,40.0,9075.556299162254,28.416706970069825,4.0
18000.0,2.0,39.99999999999999,4265.354942716906,31.175581654837508,4.0
13102.745973610217,3.0,53.51442543519425,4450.145987244879,22.345600476845895,4.0
27936.22673660923,3.0,48.00000000000002,6524.073139860315,38.71118286002634,4.0
11305.043186659936,2.0,40.00000000000002,2784.1400033605287,44.38320182906709,4.0
27399.304876803704,2.0,31.50055645107746,2075.9063044204436,28.312396322329025,4.0
30274.534553038757,2.0,40.00000000000002,9387.069085224053,43.02151598094527,4.0
32491.7016081481,2.0,40.000000000000014,644.3261485274434,27.437853909252016,4.0
28916.815715306544,1.0,48.000000000000014,3290.540035706679,29.93579298999045,4.0
32719.986223076543,2.0,59.99999999999999,3545.5865054823716,26.833409272842527,4.0
10748.738281837697,1.0,60.0,5060.080163247888,33.3516637346706,4.0
35763.25635292015,2.0,59.999999999999986,6852.261929494898,12.199653857496395,4.0
25030.37950691844,2.0,40.000000000000036,7571.443909870411,26.31715801029426,4.0
29647.362787064336,2.0,34.95998632700937,5891.221797430883,26.717862200874563,4.0
24203.278177389322,2.0,59.99999999999998,7610.316993097131,20.0798465301012,4.0
29928.66778826747,2.0,40.000000000000014,10586.085036701115,12.76990643007586,4.0
29413.742320442267,2.0,27.843527489273058,10690.542333558556,24.871295415842834,4.0
20000.00000000001,3.0,48.00000000000002,7863.265440129105,27.765342157688163,4.0
28770.620494091658,2.0,48.000000000000014,4314.128588756181,26.115687802276582,4.0
20000.00000000001,3.0,44.77806915703985,7113.666414977052,29.834590183531866,4.0
35538.170917259245,2.0,32.71548188333983,7442.809244210447,29.320798565408793,4.0
51809.236212444775,2.0,40.000000000000036,6372.503905236496,39.079869216737876,4.0
20000.0,3.0,39.99999999999999,2309.8996718488006,15.551451097733429,4.0
5698.659459284475,2.0,40.0,3085.462194938038,28.524322149855884,4.0
12976.480122675772,3.0,40.00000000000004,2987.983945705988,13.715816397044053,4.0
29495.43494405288,2.0,40.00000000000002,2277.6147051169155,37.85931692018434,4.0
29635.524156375825,2.0,48.000000000000014,2248.286000085167,39.11027985944704,4.0
35942.71634117636,3.0,40.00000000000001,1785.7497523361117,11.67489512784777,4.0
13583.45304739431,3.0,40.000000000000014,15023.883358473267,28.181960268291927,4.0
25495.161199504964,2.0,33.11055765760568,5777.884411451793,26.214931534394175,4.0
22888.00972584156,2.0,48.000000000000014,7568.008058311456,30.08026487409528,4.0
24363.844986437525,1.0,49.811673762131925,3228.2515010291704,28.018945714480466,4.0
33890.6510044102,1.0,54.572047507314636,8529.657296241918,37.1858861222805,4.0
28439.226279025665,2.0,40.000000000000014,6953.681006583427,11.90024942825302,4.0
15983.185940802017,2.0,40.00000000000001,1706.1644828453948,14.707691480031308,4.0
14861.197985171319,2.0,48.00000000000003,4837.457305940921,24.662820559188983,4.0
23368.94018914069,3.0,40.00000000000003,4339.297082184386,18.907187276233913,4.0
15347.62983928713,2.0,55.395658576647186,5785.617380365347,28.27398998527029,4.0
20000.000000000004,2.0,42.39092264280514,4330.540007962734,37.495183356373005,4.0
14283.085403902234,1.0,59.999999999999986,5638.659237311305,36.274994285373886,4.0
46708.64566672021,3.0,36.75973906589806,8120.202807087775,38.791515692620266,4.0
20000.000000000015,2.0,30.430471557570048,11952.138132529535,42.05917646271155,4.0
4551.801011942824,1.0,40.000000000000036,2993.448797689307,32.903273599862224,4.0
20000.0,3.0,40.00000000000002,9107.547103347426,13.477077355911826,4.0
18000.0,2.0,35.14047214070142,2663.845681472371,13.548440103944259,4.0
28945.424071273887,3.0,40.00000000000003,13442.177406597328,28.987310643884385,4.0
20000.000000000022,3.0,48.00000000000001,617.8325869704036,18.82029120308183,4.0
26564.039826457676,2.0,48.000000000000014,2568.727408121156,43.994374785110935,4.0
10000.0,2.0,40.00000000000001,6329.0428740741945,25.61050586555612,4.0
25990.315866614554,2.0,48.00000000000002,10979.898774069656,12.780449398688667,4.0
37342.21786756166,3.0,47.99999999999998,11118.561940726948,23.068008633571544,4.0
17999.999999999996,3.0,39.999999999999986,9905.9848105739,27.423203562562264,4.0
20000.000000000015,2.0,40.00000000000001,10737.93872665993,38.58426987215763,4.0
18000.0,1.0,36.46264006164042,2173.441848606607,16.414491600329384,4.0
26731.923792768364,1.0,59.99999999999999,8428.258773213443,15.022244308387542,4.0
30508.38302083738,1.0,32.12111009519468,17446.317282533346,26.78405091580224,4.0
15772.62321422982,3.0,40.00000000000003,5351.71531461251,24.11747856133212,4.0
30659.732022913562,1.0,30.934382283945652,3747.1899169794833,28.664791234539422,4.0
50293.88377940402,2.0,40.00000000000001,4313.540813636901,38.788540691978696,4.0
12488.202095773915,2.0,40.000000000000036,6517.49514622925,42.37893552191647,4.0
19999.999999999996,3.0,36.53648407024361,5164.83949433843,21.955798654355164,4.0
27075.1666193188,2.0,39.999999999999986,3006.2503741158016,42.63366722831844,4.0
17999.999999999996,2.0,59.99999999999999,6116.043313519034,15.80031997319887,4.0
25918.14803494076,2.0,40.00000000000001,3777.170992713459,26.08965624587377,4.0
36878.02194715604,2.0,43.91663763960097,11657.900747195205,22.051456266967406,4.0
4378.972893781702,2.0,40.00000000000001,10730.95192839519,28.88807798658192,4.0
20000.000000000007,3.0,59.99999999999999,13904.893543536306,32.40675883497909,4.0
28304.302052264076,2.0,40.00000000000003,8996.67197940743,19.496964168603263,4.0
18818.23113182091,2.0,40.00000000000003,1476.582507257764,34.54231989580017,4.0
25595.583665417515,2.0,31.51726596767584,14304.699993459037,13.669804103034568,4.0
28967.339688076612,2.0,39.999999999999986,6196.838437223244,27.347175426284565,4.0
10817.06693240787,3.0,40.00000000000002,12083.312508238898,39.878695958498184,4.0
14445.952364156263,2.0,36.89287406388919,5731.7441905289415,34.015515808669115,4.0
37053.77322622674,2.0,50.298647724926724,17255.124446882157,28.96655216294428,4.0
18000.0,3.0,48.00000000000001,3833.8330846599874,25.048884988334784,4.0
23501.775151294016,1.0,60.0,4645.833784462412,28.101161977840395,4.0
32954.05354974643,1.0,60.0,3548.801375541703,28.480263050209697,4.0
16043.004203131963,2.0,36.308686838214285,8110.670498245369,31.408346217218273,4.0
19999.999999999996,2.0,50.42610906285488,7221.940240847798,14.892522182560752,4.0
22449.490619490996,2.0,40.00000000000003,2521.8179959747968,17.637441838130776,4.0
27085.182777961232,2.0,40.000000000000036,5625.291585889673,39.73147602378061,4.0
20000.00000000001,1.0,32.49387201857599,8954.347241315547,26.90479832165436,4.0
34801.87717297322,2.0,42.89923742174825,3255.230317165188,12.454794317554253,4.0
18706.245126822825,2.0,59.99999999999999,8075.679545929565,30.155304622377805,4.0
13817.431469283303,1.0,60.0,4903.355226642794,31.985266512502424,4.0
15442.554863414098,1.0,46.34733009087962,4158.975038729067,33.347776450515006,4.0
21529.543660154224,2.0,43.71805148830893,9279.443748469172,26.948101134137964,4.0
16616.28925477969,1.0,39.99999999999998,3369.5546417026353,29.55121486508125,4.0
23948.601779613717,2.0,50.37410518290621,2640.007230636313,20.00734076412987,4.0
17999.999999999996,2.0,40.00000000000001,3176.7201987133512,34.65839739857922,4.0
17999.999999999993,1.0,42.55395777252411,2612.11833253594,26.17233865412196,4.0
13502.509768328102,2.0,40.000000000000014,1109.819069728702,28.686964527815153,4.0
22744.8128432888,3.0,48.00000000000001,1189.9312776117295,42.27056155794839,4.0
36846.699895528895,2.0,40.0,580.1282764562798,34.950664731373934,4.0
16036.575097599474,1.0,40.00000000000002,1694.0186862183346,23.30620196646285,4.0
20000.000000000004,1.0,40.00000000000002,7162.580618645504,33.571240475536584,4.0
17999.999999999993,2.0,48.000000000000014,3106.914487281537,13.711060387919066,4.0
33347.2486098388,1.0,44.98758885501165,4246.10608985148,14.178852095868766,4.0
20000.000000000007,2.0,40.000000000000036,3750.296281441604,13.94499203809479,4.0
31907.768832409703,3.0,54.48363766939762,9440.64992981655,30.228609293160623,4.0
26354.093424545594,2.0,40.00000000000001,5382.2814126620515,24.04601245879065,4.0
32132.406852414308,2.0,48.0,1173.8249738724853,40.77084737225208,4.0
39113.61790727157,3.0,35.3216339119716,2383.5579438439954,26.72186544625676,4.0
9999.999999999998,2.0,40.00000000000003,7421.095940838184,30.2769342284204,4.0
20000.000000000004,2.0,40.000000000000014,1777.7006962900455,29.310216923297332,4.0
32014.451485564146,2.0,48.00000000000002,7521.66379218945,28.294889068947434,4.0
32095.5575130426,3.0,40.0,1150.0101517000824,17.727912834070224,4.0
24693.266423211528,1.0,35.2725997281987,2820.129235406564,26.597833652641278,4.0
22968.674402530207,1.0,48.00000000000001,6356.126801493303,14.625827608326775,4.0
13483.534376410975,3.0,40.0,3342.0524791438233,22.207690330393277,4.0
12405.780274124612,2.0,40.00000000000002,11688.238853414907,22.450925355232954,4.0
24011.66311216182,2.0,55.13383554030982,10748.354437133303,14.890194282808327,4.0
9999.999999999995,1.0,40.00000000000002,13770.793546912166,43.27210640642119,4.0
34463.93626840085,1.0,40.00000000000003,2592.6925891973647,23.30707798787582,4.0
18200.991531513784,2.0,31.3158982019211,15897.508393013908,12.065115470754469,4.0
38246.913512431165,2.0,40.00000000000001,3754.661766652961,32.644036541993856,4.0
28033.76591999784,2.0,40.000000000000014,6459.570766804234,31.423343723395675,4.0
28480.42211124686,2.0,40.00000000000003,5610.384199664513,25.02513402371529,4.0
9999.999999999998,2.0,43.31775078473154,5157.242409981077,22.548975373499985,4.0
36649.48956917872,3.0,48.00000000000003,2359.6106745964275,15.224393395993886,4.0
20000.0,2.0,40.000000000000014,6926.335635723123,27.833587771162843,4.0
13807.828629374824,3.0,40.000000000000036,6378.804948950496,31.195316917828645,4.0
6832.061848876503,3.0,50.274184251087505,13911.842549251971,30.841891821356292,4.0
20000.00000000002,2.0,36.72879962368041,20768.368845441717,34.86140253901538,4.0
15264.000542551255,1.0,40.000000000000014,3356.7425130631163,31.91669189165903,4.0
21055.21948287392,3.0,34.93217451199542,3582.4150414744545,25.440652489220213,4.0
49844.77283725414,3.0,59.99999999999999,3768.6413891011543,12.394523136680046,4.0
23604.72165358105,3.0,48.00000000000002,3814.5122016304563,24.381544223729808,4.0
3258.3217455777603,3.0,48.00000000000002,12003.838613686714,26.96248545929388,4.0
22162.370625767537,2.0,31.54013886590918,4091.564735643937,29.571022988543927,4.0
10000.0,3.0,40.000000000000014,3201.205954240388,28.78159043461452,4.0
28288.326825107248,2.0,40.000000000000014,8789.617014589578,25.2606250123509,4.0
18797.05609101535,3.0,50.37685414903928,2459.9859663273864,30.115701875182936,4.0
7372.816184189213,2.0,47.123043584469556,2906.9618292579867,11.839923923672957,4.0
23772.54778219982,3.0,50.77401573634869,4839.377462017488,28.649768622056666,4.0
30820.77730333258,2.0,40.0,1003.9716594159618,29.914419704900524,4.0
9999.999999999996,3.0,39.99999999999998,5977.335815058018,27.84492692386952,4.0
34451.88540673757,3.0,40.0,6993.200705961833,33.34627073699583,4.0
18000.0,2.0,55.35813184799301,9995.43242197919,24.661965902282883,4.0
33890.522876408184,1.0,40.00000000000001,2363.4916610296755,28.869269655943494,4.0
32505.96060647556,1.0,58.73073860030922,3491.6085592928066,25.854488007641876,3.0
11793.377805018783,1.0,41.898902998973284,2692.2803427757117,39.128991338707976,3.0
16106.018506494192,2.0,59.99999999999999,5129.286620593995,25.36114797000842,3.0
30621.424163169002,2.0,35.50511995280325,8336.147179324693,27.008495773286732,3.0
28612.589749440358,3.0,32.884935644757384,12465.501610856649,15.826531756091596,3.0
18633.344380384333,2.0,40.00000000000022,1442.6796055184516,28.992794265787886,3.0
2465.4299958015363,2.0,39.99999999999992,7131.482181035558,13.680548608765484,3.0
13710.275625903916,2.0,40.000000000000014,6633.24300917881,37.0600340510868,3.0
14770.741667534909,2.0,40.00000000000016,10376.615248554728,32.32613371766236,3.0
54317.35981016433,2.0,29.999999999999996,6790.363918123708,25.091449891145924,3.0
10683.335783424458,2.0,59.99999999999998,618.8531414441186,34.778066291777705,3.0
30953.52447616706,1.0,50.344728192478456,3146.8998690728854,13.613667872558402,3.0
36217.602306429755,2.0,39.99999999999983,15649.938653532927,28.060979793977815,3.0
31121.762109659227,2.0,40.00000000000016,1720.8467000649337,25.412535429037856,3.0
10093.623021271345,1.0,49.661016949429396,4665.408017693879,32.6361752219495,3.0
31517.217295277875,2.0,59.99999999999999,12051.050342680874,29.7216407761735,3.0
34409.98291087395,3.0,39.99999999999999,4466.545385368807,20.013993465923726,3.0
41837.05154611953,2.0,36.36723861857948,10416.645355835428,14.677535072618715,3.0
44432.1839972156,1.0,59.44944035630973,14626.322447651995,27.887717778652153,3.0
39999.99999999998,3.0,40.00000000000003,3963.85364025987,27.522029094697384,3.0
14313.953297865468,2.0,40.00000000000007,6624.314558088296,33.14700352139203,3.0
23241.41142845669,2.0,40.00000000000008,5360.3590381504255,27.444100536742557,3.0
11358.340091207709,1.0,46.21258224885737,9620.208159147398,27.683668634510994,3.0
23123.204195289058,3.0,59.999999999999986,11359.762821348979,34.90318280282926,3.0
13656.150675922836,2.0,52.84294446864028,2675.882112673338,15.710023821263654,3.0
20320.08870171388,2.0,40.00000000000016,13632.487349143068,12.162480500915539,3.0
12206.949266477946,2.0,35.568367278124896,2967.4624262473453,44.942782052159856,3.0
11073.116790166596,1.0,57.93071543887237,3523.3858471717913,22.801688992987053,3.0
21085.945291043543,1.0,39.51169100971562,3856.9053836076077,14.015736968358837,3.0
15000.000000000015,2.0,40.000000000000135,9386.64767337708,28.378574175270753,3.0
52394.428224760704,3.0,40.000000000000036,9865.216327855349,26.58039283211593,3.0
28085.80030108427,2.0,60.0,3021.8820846688172,13.127088310557028,3.0
14632.967248219818,1.0,59.01526746794538,3573.0861396672053,28.20872399056966,3.0
19436.38987226017,2.0,42.50468716030362,3039.2123259212663,35.25968594848779,3.0
23428.015531815483,2.0,59.999999999999986,4732.237288603709,25.316581162670392,3.0
26268.42318965392,1.0,48.72454902405126,11062.44185137394,21.71976468167887,3.0
26779.4651672959,3.0,40.00000000000005,3217.8591543878347,16.89422395317557,3.0
33375.592100976886,2.0,45.038500289618476,12695.046647376586,28.264024066439465,3.0
25214.808047463186,1.0,62.73908230340684,1614.8435681672734,21.66002783402791,3.0
22100.36825560195,3.0,40.00000000000005,8255.456527026816,29.845690968336164,3.0
21166.68383696583,2.0,35.309398523905855,4778.460480523504,36.23228929574174,3.0
15000.000000000033,2.0,40.00000000000006,1581.7191991983052,15.350186141057488,3.0
33858.58123963645,2.0,40.000000000000064,7553.028543130861,29.533655491688574,3.0
20769.305731928573,2.0,40.00000000000008,8108.470516206029,23.254355738882687,3.0
13845.195995228905,2.0,40.00000000000017,5687.210822209689,30.39009314344255,3.0
13969.578796705347,2.0,41.01587628611409,8000.729284249699,11.29294707745332,3.0
27362.378067374208,2.0,39.99999999999999,1105.2690681493,29.446823149147868,3.0
44456.51587852822,1.0,39.341674275363474,14906.978190422808,15.421878816891693,3.0
14619.936905081395,2.0,39.99999999999998,8325.673038557823,26.405384164763767,3.0
23766.90912090071,1.0,48.056205703153665,9835.545359591448,27.523508144552352,3.0
29557.91786390838,2.0,52.334038728839474,4707.641520930366,43.52991647079451,3.0
33497.97803842383,3.0,59.99999999999998,4135.485552782444,28.650648710027255,3.0
13787.715854839576,3.0,40.00000000000011,2149.9329574332382,10.929838409479078,3.0
16938.169467481275,2.0,59.99999999999999,7716.73969738024,33.57367104702163,3.0
24708.786354412307,3.0,44.87663682860788,2007.69336805972,34.88567947849812,3.0
14089.534757147427,2.0,40.000000000000306,3233.7441776236133,28.61341806768219,3.0
14539.348368899937,2.0,46.93674280224857,4577.578490383283,20.268694873463232,3.0
49982.56106052678,1.0,38.75941322742028,990.2449435584849,48.377704365491454,3.0
30772.535327927006,1.0,48.55976771095701,3802.1632246691033,34.99128129378972,3.0
62497.20332167213,3.0,60.00000000000001,3539.2999902760166,35.41642336691532,3.0
11644.593001652875,1.0,56.7080942944239,4425.901171482415,37.63264151442466,3.0
12543.827531333716,2.0,35.28781727416529,7087.685266838458,28.271105419822952,3.0
11633.571399021781,2.0,40.00000000000008,6021.937543654472,30.094822235989856,3.0
28257.245827255516,2.0,49.53231885113255,8520.273455133833,27.86912805629693,3.0
33093.11481842397,3.0,40.540502988057895,5580.026114026735,28.377686635322725,3.0
10393.210981937862,2.0,48.50185917790385,9989.776265385424,12.439722257140772,3.0
17672.81673196563,2.0,40.00000000000006,5922.974313740219,37.8736795737587,3.0
31282.732761935582,2.0,39.42538728186855,10919.981783326553,26.50135855028818,3.0
36877.02015342859,3.0,40.00000000000005,3940.945012479041,27.720010113938017,3.0
9189.110265044561,3.0,52.91663963975761,3502.154332217224,17.40471336370072,3.0
20983.371938831126,2.0,47.73500733198207,1565.6698123466672,16.18672410653515,3.0
11589.985200911375,2.0,35.77498905011092,4814.809704611438,26.16377381423968,3.0
15000.000000000007,2.0,40.00000000000007,10207.529936088315,29.54601014233476,3.0
12625.842934632212,2.0,39.999999999999964,9296.022353517392,27.612022644253514,3.0
18516.460498041888,2.0,42.18559147195534,2158.8052896284935,30.231808182455953,3.0
14881.284680860459,2.0,36.2789928958832,2983.6677908220754,37.56819826428809,3.0
51518.991164445106,1.0,43.528019695381765,2881.7298247802664,30.12984681927909,3.0
24177.771861991154,1.0,43.961512290159604,18379.6444430607,31.588681850487568,3.0
18385.67383207077,2.0,39.999999999999886,1304.8517025196873,42.76690074896104,3.0
7934.167380211915,2.0,49.660314973483594,2852.2486312683786,43.80204703361613,3.0
22869.497905210348,3.0,39.999999999999986,5109.77853107174,35.88159592051005,3.0
17654.698195073655,2.0,50.07284310372425,2407.7682395683114,13.598546697994323,3.0
5961.3761968850495,1.0,41.42743179279172,8890.05059587827,28.517154335192632,3.0
25643.06072663562,2.0,40.00000000000008,6028.324707442264,17.167585324895366,3.0
26967.38942789702,2.0,39.99999999999992,1298.776064603323,19.162958027740103,3.0
47950.10569071777,3.0,39.91373359169928,1170.8480939397505,26.965006123524557,3.0
49871.604626151624,3.0,40.000000000000064,8477.439545809115,24.979774762446578,3.0
39999.999999999985,3.0,40.00000000000004,8508.777004088499,23.80379626080115,3.0
32298.940370153585,3.0,40.000000000000014,6567.254104721903,20.817952001899943,3.0
15000.000000000011,2.0,51.668392218661154,3973.0911948502917,10.824382793144274,3.0
19797.342168326566,2.0,39.999999999999986,14185.867091622178,25.84348095739557,3.0
23442.60209887651,1.0,37.34758263091599,7724.02796816658,26.057195332590638,3.0
17915.481583903147,2.0,35.34100501181239,3001.947014932507,28.39542205677085,3.0
35347.38079416781,2.0,50.36421570271586,3043.2023967305217,14.249812982096213,3.0
8054.2843272146165,2.0,30.0,3639.472544221962,16.357846787305316,3.0
10899.573165931595,1.0,47.44606546122883,8226.043488575919,28.218482140775937,3.0
31107.28185980663,1.0,44.030015047781355,5342.266335136138,27.849053079424884,3.0
11537.200114951214,2.0,40.00000000000013,7771.574967867761,28.947940285074736,3.0
12345.892341790883,2.0,40.000000000000114,6936.77849540805,13.929997008762824,3.0
28127.52918923555,2.0,50.161565305717396,3452.4206816111814,12.205427564663841,3.0
13271.363685549992,2.0,39.05892641908319,1963.9025544184267,29.663176564134535,3.0
9247.763048174835,2.0,44.8827681824441,7844.142513066071,29.942965533612348,3.0
20000.00000000001,3.0,47.76160799248985,5379.009214104946,40.40636421511675,3.0
17065.729058218112,1.0,47.16111174072651,5379.290850855896,15.58849008298925,3.0
23579.99866000225,2.0,35.26731785512904,5607.56254854892,26.534108952897494,3.0
28430.193777292036,3.0,50.64569324026327,9058.518174053144,10.975002560468196,3.0
31904.84708603384,2.0,40.000000000000036,9621.815154089327,25.04338646574397,3.0
6911.875463674628,3.0,40.000000000000036,1696.00726861545,29.33658601330315,3.0
17661.139823811103,2.0,39.99999999999992,2693.349764094998,26.92987097801359,3.0
10256.304600565085,2.0,40.00000000000016,4264.023725799325,28.36187537880745,3.0
13064.715924261993,1.0,40.169418400028405,4414.174484406268,44.17216120195094,3.0
11916.875627412315,3.0,40.00000000000001,11750.818467250343,36.551055255639774,3.0
11253.350627303227,2.0,40.00000000000005,2193.7661744734096,27.91545038863866,3.0
13859.531513811442,2.0,40.0000000000001,5040.781168445432,11.999546255453236,3.0
15000.000000000031,2.0,59.999999999999986,11341.394121848058,27.510543180334942,3.0
23459.752676228985,2.0,40.00000000000017,9960.416485209884,26.95778413394588,3.0
23961.900610870434,1.0,47.64723269527886,19180.94410390193,15.74472399999742,3.0
14471.481469400662,2.0,46.603512828217816,3634.8301933608063,18.84796184937244,3.0
15000.000000000027,2.0,46.49366154507161,4510.393622821651,19.605981133805514,3.0
15779.673768700066,2.0,40.00000000000023,3573.739234518524,28.11625984107966,3.0
48497.80753477411,3.0,40.00000000000007,5279.13057682878,19.152995404767932,3.0
30535.701298534637,2.0,60.0,7962.953684107555,27.394672756477508,3.0
6956.4227406610635,3.0,40.00000000000003,1914.002872005397,17.1942315054691,3.0
14920.97088790893,3.0,40.00000000000007,1723.2236204879741,28.642768735537835,3.0
9072.11470376865,3.0,45.62464781297368,2163.84513935834,32.11981984619066,3.0
25147.379951040686,2.0,40.00000000000002,5582.424484499623,43.63620353207801,3.0
56369.21452417409,2.0,35.27306939833871,8256.619565597712,20.234152240056233,3.0
21616.04777811393,2.0,40.000000000000114,8198.788115329193,35.58750785261118,3.0
9461.023776252303,2.0,40.00000000000028,3017.783111465132,26.746922323808313,3.0
11216.68756689692,2.0,40.0000000000002,1522.1780099486205,31.237547971243323,3.0
14728.784621640138,3.0,40.00000000000006,2635.5375512392516,32.55219622238912,3.0
32238.56871828811,2.0,35.71661275830792,10021.644259942315,46.61668859935661,3.0
20000.00000000001,3.0,40.00000000000003,6055.444773486686,24.612825051210006,3.0
34406.20802729457,2.0,50.18887021508258,10479.093903781395,43.46301916115149,3.0
19234.964204174365,2.0,59.99999999999999,4793.218469378995,44.560890433387044,3.0
52664.11577544803,2.0,47.07215126409226,1888.698846242508,27.03835632372811,3.0
23548.206692811804,2.0,40.00000000000001,2301.841873063356,26.144621444389013,3.0
20705.09375461512,2.0,30.0,5879.663963763472,9.698255167304296,3.0
19023.074582068646,2.0,49.43461029357855,3445.315715825532,28.50635098000364,3.0
14411.716436030245,1.0,48.55676044138082,10693.445932940394,27.791698692183353,3.0
19999.999999999996,3.0,30.662487058204583,10917.65343655953,27.873497272243863,3.0
19513.45805776638,2.0,49.1197707496087,12606.942353566523,27.924883401808728,3.0
22728.523991868075,3.0,40.000000000000014,9313.797435928429,28.846974726268137,3.0
34588.58098211,2.0,48.12762329876938,4814.41468943242,15.15527995554351,3.0
29993.501228458495,2.0,41.85339199585337,5943.936842130596,33.71822692405428,3.0
12604.078487662146,2.0,40.00000000000003,7466.252850755324,30.880943640046368,3.0
15769.921543752807,2.0,40.00000000000016,3101.2601983385807,28.336362012912318,3.0
60000.00000000005,2.0,40.000000000000085,15668.084610803973,25.777103042480533,3.0
12834.40761133183,2.0,40.0000000000001,3107.713776905607,20.661941582221917,3.0
20000.000000000007,3.0,51.0819500830187,9657.925373929638,14.6159145899245,3.0
49075.26815446215,3.0,40.00000000000002,2389.086763082745,24.988976563455758,3.0
19208.74196087105,2.0,29.999999999999993,2194.2354391525905,27.918749457202086,3.0
18303.599596343643,2.0,40.0000000000003,557.5777980789126,29.827711340213256,3.0
51783.362169279164,2.0,40.000000000000064,6354.6132642243065,35.2673445157155,3.0
15000.000000000002,2.0,51.64693375862346,9187.148487417482,24.407250244831573,3.0
34665.97585165065,2.0,40.000000000000206,5810.738897646848,26.1997229833072,3.0
23011.04074125226,3.0,40.000000000000014,4377.913136300127,26.15237725897736,3.0
14704.61213539129,3.0,31.63805148940494,12411.491208946123,26.798086663583767,3.0
48647.759363417645,3.0,42.49376193211803,1779.9422274529834,16.276091669769286,3.0
10712.853160754774,2.0,39.999999999999986,1620.5492734729671,7.909038653739438,3.0
38446.20646345356,3.0,43.959268786013986,2346.3355497237862,45.80539322174542,3.0
30478.683083902088,2.0,39.99999999999991,2230.2563506920633,15.99760775974687,3.0
60966.6570149437,3.0,45.262977525828546,4043.0965135477027,33.44025198563378,3.0
44405.06084159314,2.0,47.9825006600315,3534.40461288468,27.706912665135437,3.0
17752.01531319242,2.0,36.97755701098929,8909.420482898367,26.213677516030764,3.0
18471.930668369867,2.0,40.000000000000156,8265.73543765407,43.91670805158622,3.0
20631.9715125491,2.0,40.00000000000008,9927.48148645743,9.081384908250673,3.0
16074.543719640998,2.0,40.000000000000114,2232.1289241825552,32.729778436418215,3.0
37976.708419094146,2.0,40.00000000000047,8811.543939201212,25.67046544421455,3.0
19868.58751134895,3.0,40.00000000000005,2191.7528689367523,18.27100823406763,3.0
18828.716260333178,2.0,40.000000000000256,4287.203652807221,18.486848687889093,3.0
