,ЗП,Отпуск^3,РабочаяНеделя^3,РабочаяНеделя^2 Образование,ЗП^3,Образование^3,Удовлетворенность
3036,-0.14225633265021417,5.256819816551348e-05,0.7303773002304058,-0.25059212350946614,-0.0028788220824576016,-0.02949902859476922,3.0
3037,1.0746846360653284,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,1.2412038683680975,1.8509205058935252,1.0
3038,0.09341595756433133,0.14377574027117762,1.2025746736592435,-0.34941692746233033,0.0008151981956649674,-0.02949902859476922,1.0
3039,-0.9535503117939091,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,-0.8670234373671,1.8509205058935252,3.0
3040,-0.14225633265021417,-0.0904915780114485,1.8439872141716742,-0.4646306357267695,-0.0028788220824576016,-0.02949902859476922,2.0
3041,0.16400704461842477,1.031193380907132,-0.06508429295198004,-0.04999424710324272,0.004411512440588119,-0.02949902859476922,2.0
3042,0.866734067898823,0.26893553452193947,0.7303773002304058,-1.4969582114907591,0.6511148522180027,-6.28831801086874,2.0
3043,-0.477433497353506,0.004024568061274,-0.013719669963579015,-0.10578090420833039,-0.10882750165295671,-6.28831801086874,4.0
3044,0.2633906569216333,1.031193380907132,0.015468040557475993,0.07622301507571659,0.018272631516979825,1.8509205058935252,2.0
3045,-0.14225633265021417,1.031193380907132,-0.06508429295198004,-0.2986498445377922,-0.0028788220824576016,-6.28831801086874,3.0
3046,-0.8251235209398644,-5.702694859393993,23.26593261362207,-2.5181574555077706,-0.5617678770830912,-0.02949902859476922,4.0
3047,0.5879082485791113,9.32367018012909,23.26593261362207,10.00636252057036,0.20320231933935856,1.8509205058935252,4.0
3048,-0.14225633265021417,-0.03507851186110721,1.8439872141716742,1.8462954209142695,-0.0028788220824576016,1.8509205058935252,2.0
3049,0.06615503478617508,-0.0904915780114485,-1.1697482980371656,-2.0491469949944467,0.0002895267573975338,-6.28831801086874,4.0
3050,-0.7912915159651701,-1.1808458753906501,-0.00044845460898603276,-0.0018102903353501083,-0.49546106068782136,-0.02949902859476922,2.0
3051,0.10113186109289433,6.45063004699436,6.62006048385082,4.32883029728793,0.0010343416156849492,1.8509205058935252,2.0
3052,0.020002463178524832,0.022109560833025253,-0.06508429295198004,0.19866135033130675,8.00295617827965e-06,1.8509205058935252,2.0
3053,-1.805408989894789,0.26893553452193947,-0.06508429295198004,0.19866135033130675,-5.884733528756177,1.8509205058935252,3.0
3054,-0.9535503117939091,-4.6157012980988785,0.7303773002304058,-0.25059212350946614,-0.8670234373671,-0.02949902859476922,3.0
3055,-0.5479033222220616,19.963065767040824,-0.06508429295198004,-0.04999424710324272,-0.16447950919461685,-0.02949902859476922,2.0
3056,-0.5479033222220616,5.256819816551348e-05,-3.667992102150117,-0.7348885816054713,-0.16447950919461685,-0.02949902859476922,2.0
