yj21b,yj6.2,yj10.2,yj13.2,yj1.1.1,yj72.18a
14.0,48.0,4008.889294320791,15000.0,1.0,1.0
16.0,48.0,1962.4516384127844,25657.525702903033,2.0,2.0
20.0,40.0,3384.4754593921184,15000.0,1.0,2.0
27.0,40.0,10163.441651028963,27000.0,2.0,2.0
28.0,40.0,3986.1021123240976,15000.0,2.0,3.0
29.0,40.0,17742.866299291603,20000.0,2.0,2.0
28.0,40.0,1392.7162497896993,30000.0,2.0,2.0
28.0,40.0,15189.91480836438,24000.0,2.0,3.0
14.0,50.0,1109.4794743068726,34000.0,5.0,2.0
23.0,30.0,4109.252262466869,9231.184850000016,2.0,3.0
14.0,40.0,18826.12651850336,13000.0,2.0,2.0
28.0,48.0,7791.562047708957,15000.0,1.0,2.0
26.0,40.0,9952.890736689911,50000.0,1.0,3.0
14.0,48.0,3022.3133895445826,50000.0,1.0,2.0
24.0,40.0,4608.028295829666,30000.0,3.0,3.0
28.0,48.0,1056.4595017409188,30000.0,2.0,2.0
14.0,40.0,11216.826492660692,50000.0,2.0,2.0
23.0,48.0,2785.481419640462,25000.0,3.0,2.0
14.0,48.0,8235.303974012999,20000.0,4.0,3.0
28.0,40.0,2000.0,15000.0,2.0,2.0
28.0,40.0,2351.40615179331,35000.0,2.0,3.0
28.0,40.0,7101.166056154769,50000.0,3.0,2.0
42.0,40.0,8685.94678453555,40000.0,2.0,2.0
33.0,60.0,3386.400809310314,24000.0,1.0,2.0
42.0,35.0,2303.047766038208,15000.0,3.0,2.0
28.0,40.0,3856.163603246009,30000.0,1.0,3.0
25.0,60.0,8928.15745913593,21581.82840822972,3.0,2.0
38.0,40.0,1093.704439168432,60000.0,2.0,2.0
17.0,60.0,2535.8724722367697,40000.0,2.0,2.0
28.0,48.0,14802.27119159488,30000.0,3.0,2.0
24.0,35.0,7132.414931555038,12000.0,2.0,2.0
18.0,40.0,12193.471401576493,47734.42932414434,5.0,2.0
14.0,50.0,5405.484789518618,20000.0,2.0,3.0
35.0,32.0,3694.0413900158755,20000.0,3.0,2.0
35.0,32.0,1892.6404298409502,20000.0,2.0,1.0
28.0,40.0,10422.510415684945,30000.0,2.0,3.0
14.0,45.0,10000.0,24000.0,2.0,2.0
14.0,38.0,12860.926820732282,18000.0,2.0,2.0
25.0,40.0,3696.5478729226234,18000.0,2.0,3.0
18.0,41.0,3445.5154582022774,25000.0,3.0,3.0
18.0,42.0,8241.307015589788,20000.0,2.0,3.0
18.0,41.0,1742.4564815171498,17000.0,2.0,3.0
28.0,40.0,1766.7719961894463,25000.0,1.0,3.0
26.0,40.0,4935.024676075804,28000.0,2.0,2.0
45.0,36.0,8178.401369596591,60000.0,2.0,4.0
36.0,36.0,1802.7641807942068,30000.0,2.0,1.0
37.0,48.0,7077.223911245398,17300.0,3.0,2.0
37.0,40.0,3162.9648079492895,35000.0,1.0,2.0
12.0,40.0,2390.8240442676715,40000.0,1.0,3.0
28.0,40.0,8029.177699275274,15000.0,2.0,2.0
18.0,40.0,7540.735021641994,33000.0,2.0,2.0
24.0,35.0,8750.476482770053,18000.0,2.0,3.0
28.0,42.0,1213.2933461902726,25000.0,2.0,2.0
28.0,40.0,13665.793383316623,25000.0,4.0,1.0
28.0,40.0,7036.194127743598,60000.0,1.0,3.0
28.0,40.0,4044.6187665339985,15000.0,2.0,2.0
14.0,48.0,5923.588737439768,25000.0,2.0,2.0
43.0,38.0,4764.9942527057265,8176.455040274297,2.0,2.0
18.0,40.0,6774.291817524623,40000.0,2.0,2.0
27.0,40.0,10250.695525635234,22000.0,2.0,2.0
21.0,40.0,5982.495324085783,22000.0,2.0,3.0
14.0,40.0,3176.609521823624,20000.0,2.0,2.0
28.0,40.0,6885.860788246361,13000.0,3.0,2.0
28.0,40.0,3997.7640540485563,20000.0,1.0,3.0
28.0,40.0,2153.1299736640894,30000.0,1.0,3.0
35.0,40.0,7478.302566802376,25000.0,2.0,3.0
28.0,40.0,1622.8377567738837,30000.0,2.0,3.0
28.0,36.0,7560.28688718697,15000.0,1.0,2.0
24.0,45.0,2591.834910763081,53000.0,2.0,1.0
43.0,60.0,10000.0,17500.0,2.0,3.0
14.0,40.0,1456.3760359873477,48000.0,2.0,3.0
42.0,40.0,2689.63536364683,33000.0,4.0,2.0
24.0,40.0,6486.987036727124,60000.0,2.0,3.0
32.0,40.0,4018.2309401929747,30000.0,3.0,2.0
10.0,40.0,8500.0,25000.0,1.0,1.0
17.0,48.0,5981.142692213874,30000.0,2.0,2.0
31.0,50.0,2500.0,30000.0,3.0,1.0
13.0,36.0,3360.797910259055,45000.0,3.0,2.0
35.0,36.0,3511.4828961074827,13000.0,3.0,2.0
34.0,36.0,10064.169961828247,21247.820293174686,3.0,2.0
28.0,48.0,1398.2339568859943,22000.0,1.0,3.0
28.0,48.0,4925.516166479952,29100.0,1.0,2.0
25.0,56.0,7818.384150870616,26000.0,1.0,2.0
18.0,60.0,5164.46200296369,30000.0,2.0,1.0
24.0,40.0,4252.501194022527,15000.0,3.0,2.0
16.0,40.0,4673.64037866016,25000.0,2.0,2.0
28.0,40.0,3825.4902063616437,30000.0,2.0,2.0
28.0,40.0,909.1627121226609,32000.0,2.0,3.0
42.0,40.0,1200.0,23000.0,2.0,3.0
42.0,60.0,17878.870903744057,22829.42707163832,2.0,2.0
40.0,40.0,16632.199931034025,40000.0,2.0,3.0
32.0,40.0,3518.5132743816603,30000.0,1.0,3.0
29.0,35.0,1787.5324600358074,20000.0,1.0,2.0
28.0,40.0,7990.047083417133,13000.0,3.0,3.0
25.0,40.0,2260.5061212435485,17000.0,2.0,2.0
25.0,40.0,7342.605973208593,22000.0,2.0,2.0
28.0,40.0,8000.0,20000.0,2.0,3.0
38.0,48.0,1750.9907031935804,10000.0,2.0,2.0
30.0,40.0,12000.0,16000.0,1.0,2.0
40.0,40.0,5991.088172339742,30000.0,2.0,3.0
33.0,40.0,5480.356511635646,25000.0,3.0,2.0
14.0,36.0,2552.816897580795,16000.0,2.0,2.0
28.0,40.0,3461.2037957605726,12000.0,1.0,3.0
28.0,54.0,1785.4675454745554,30000.0,1.0,3.0
35.0,40.0,4392.736589128264,40000.0,2.0,2.0
25.0,40.0,4071.155742075565,23703.725624668572,1.0,2.0
37.0,48.0,18529.585197631033,25000.0,2.0,2.0
24.0,40.0,1666.9977617852498,52000.0,2.0,3.0
30.0,48.0,1735.474309346378,50000.0,1.0,2.0
28.0,50.0,10692.975508953548,23681.800407412058,2.0,1.0
28.0,60.0,5136.285567438972,40000.0,2.0,2.0
42.0,40.0,7376.677394237997,21000.0,2.0,2.0
28.0,48.0,1496.9292524055572,50000.0,2.0,2.0
18.0,40.0,2516.7222892009104,18000.0,2.0,2.0
33.0,40.0,4197.395031006313,30000.0,2.0,2.0
14.0,36.0,1673.6314108121585,30000.0,2.0,2.0
24.0,48.0,1512.7415792894146,18000.0,3.0,2.0
28.0,45.0,5875.700868184981,45000.0,2.0,3.0
24.0,48.0,13632.072732600676,40000.0,2.0,3.0
21.0,48.0,9801.2917797987,20000.0,3.0,1.0
24.0,48.0,10000.0,35000.0,2.0,2.0
40.0,40.0,5486.833476414974,45000.0,2.0,3.0
18.0,48.0,6218.69930602642,25000.0,2.0,3.0
18.0,48.0,1285.6990675279403,30000.0,2.0,2.0
28.0,48.0,9865.534886632644,40000.0,2.0,2.0
28.0,48.0,4105.793879453243,35000.0,2.0,1.0
37.0,50.0,2024.1446227858235,30000.0,2.0,2.0
28.0,40.0,5071.6159574971125,49000.0,2.0,3.0
14.0,40.0,7881.973821630233,20000.0,3.0,2.0
36.0,40.0,4565.803759641378,26000.0,2.0,2.0
14.0,40.0,9361.887304823204,28000.0,2.0,3.0
28.0,40.0,3859.0810943890024,25000.0,2.0,3.0
28.0,45.0,2017.5787968306722,19000.0,2.0,2.0
14.0,40.0,17175.045476660795,34000.0,2.0,2.0
28.0,40.0,650.1903640269384,28000.0,3.0,2.0
28.0,35.0,10000.0,23000.0,2.0,2.0
28.0,40.0,5478.696964333298,23000.0,3.0,2.0
28.0,40.0,15578.902702438569,22000.0,2.0,2.0
28.0,40.0,7311.804418480738,20000.0,3.0,2.0
33.0,55.0,2866.248179556147,35000.0,4.0,3.0
28.0,42.0,1733.4507887182085,12300.0,3.0,2.0
36.0,40.0,3276.552318654838,12000.0,3.0,2.0
28.0,40.0,7000.0,45000.0,2.0,3.0
32.0,40.0,2679.1748987121605,20000.0,3.0,2.0
42.0,36.0,7446.701536663737,19000.0,2.0,1.0
35.0,40.0,9664.601435939016,40000.0,2.0,3.0
28.0,48.0,1913.0352184816668,26000.0,4.0,2.0
42.0,36.0,663.9893810868189,15000.0,2.0,2.0
28.0,40.0,3678.848221164806,15000.0,3.0,2.0
41.0,42.0,1700.0,25000.0,1.0,2.0
11.0,42.0,1750.0,25000.0,1.0,2.0
28.0,42.0,4646.331383428097,10528.914284080163,2.0,1.0
36.0,36.0,5000.0,30000.0,2.0,3.0
28.0,40.0,8045.601503231973,32000.0,2.0,3.0
28.0,55.0,4050.013001332159,35000.0,4.0,2.0
28.0,40.0,4996.475758064025,26000.0,2.0,2.0
28.0,40.0,9093.419482714406,35000.0,2.0,3.0
28.0,40.0,9285.449760006903,20000.0,1.0,3.0
28.0,60.0,5716.697815972292,23000.0,3.0,1.0
27.0,60.0,6038.919290992163,30000.0,3.0,2.0
28.0,40.0,4220.0,33000.0,3.0,3.0
14.0,45.0,5000.0,40000.0,1.0,3.0
40.0,48.0,5000.0,30000.0,2.0,2.0
40.0,40.0,10000.0,40000.0,1.0,2.0
30.0,30.0,10295.990229740984,22200.0,2.0,2.0
30.0,50.0,5600.0,40000.0,1.0,2.0
28.0,40.0,8531.048605350132,30000.0,3.0,2.0
28.0,40.0,4926.835800581412,50000.0,2.0,2.0
28.0,40.0,8000.0,40000.0,1.0,3.0
35.0,35.0,660.5985039262481,35000.0,2.0,3.0
14.0,36.0,13104.674796947287,12000.0,3.0,2.0
28.0,40.0,6377.6242055924695,20000.0,3.0,2.0
42.0,40.0,8765.88509443361,11000.0,2.0,1.0
42.0,36.0,11397.937584216874,22000.0,3.0,2.0
9.0,48.0,7392.715371560398,14620.705514741181,3.0,2.0
27.0,46.0,14308.461381643145,25000.0,2.0,2.0
16.0,50.0,10011.398762536315,25000.0,3.0,1.0
35.0,36.0,9577.997241061295,40000.0,1.0,2.0
42.0,45.0,9434.60464356893,20000.0,2.0,2.0
29.0,48.0,1121.0228185633064,41350.79107043597,2.0,2.0
25.0,48.0,4059.1813312830545,15000.0,4.0,2.0
35.0,40.0,1720.9677370318725,10500.0,2.0,2.0
35.0,28.0,5833.539381351948,9000.0,2.0,2.0
40.0,35.0,5254.866427903222,13600.0,3.0,2.0
28.0,40.0,1523.423944682105,25000.0,2.0,2.0
28.0,30.0,2047.927107739851,14000.0,3.0,2.0
27.0,48.0,857.0258942042024,20923.413353128813,2.0,3.0
37.0,35.0,6766.190831702055,17000.0,2.0,2.0
35.0,48.0,8234.64963606052,9000.0,1.0,3.0
28.0,35.0,6428.59372356092,15000.0,2.0,2.0
10.0,40.0,6851.824799738745,27000.0,3.0,2.0
47.0,35.0,3335.899596608967,25000.0,2.0,3.0
30.0,48.0,6930.562706620813,15000.0,2.0,2.0
35.0,32.0,5300.691866747082,20000.0,2.0,1.0
28.0,30.0,4936.8307811458735,7600.0,2.0,2.0
31.0,48.0,11810.394223063764,15600.0,1.0,2.0
28.0,40.0,1671.192722541935,13000.0,3.0,2.0
32.0,56.0,1072.1602122856016,22000.0,1.0,2.0
28.0,36.0,6288.013492934653,17000.0,3.0,1.0
28.0,48.0,5982.918681715575,60000.0,4.0,2.0
28.0,48.0,7141.956759017734,25000.0,2.0,2.0
28.0,48.0,5091.342135594378,37000.0,1.0,2.0
19.0,45.0,946.381441474507,26000.0,1.0,3.0
42.0,36.0,5720.00419103783,13000.0,2.0,2.0
28.0,40.0,3573.090314218024,10000.0,3.0,2.0
28.0,40.0,8313.548679044112,20000.0,2.0,2.0
36.0,30.0,4361.569905059574,14000.0,1.0,2.0
28.0,36.0,10122.462930429243,20000.0,2.0,2.0
40.0,48.0,1915.153269915011,13000.0,2.0,2.0
40.0,54.0,4155.553043380155,18498.8131514112,3.0,2.0
28.0,40.0,11149.45592971164,13500.0,1.0,2.0
25.0,40.0,10477.361419726036,20000.0,2.0,2.0
14.0,35.0,5200.928430652393,12000.0,2.0,2.0
39.0,48.0,3500.6332913879314,13000.0,2.0,2.0
14.0,48.0,2227.777160359322,13000.0,2.0,2.0
35.0,39.0,8491.33941706671,15000.0,2.0,2.0
28.0,40.0,16232.45275251322,12000.0,3.0,2.0
16.0,48.0,2950.7881358169825,15000.0,2.0,2.0
28.0,40.0,5692.006553199269,20000.0,2.0,3.0
28.0,40.0,3762.335776471854,12383.0,2.0,3.0
35.0,50.0,9604.12828814423,12263.279655714266,2.0,3.0
28.0,40.0,2027.9231276133494,12500.0,3.0,2.0
28.0,48.0,3682.7772385674693,16000.0,3.0,1.0
24.0,48.0,5961.616071674659,15000.0,2.0,3.0
32.0,48.0,11994.867655526083,34000.0,2.0,1.0
28.0,48.0,18717.397949662747,16000.0,2.0,1.0
28.0,40.0,1487.7874402809632,30000.0,2.0,1.0
33.0,40.0,5859.632292493109,18000.0,2.0,1.0
18.0,48.0,3264.479964381046,35855.764506203755,2.0,2.0
34.0,50.0,9186.337254923928,35867.382375368616,3.0,2.0
24.0,48.0,6479.624683116304,15000.0,3.0,2.0
28.0,40.0,2500.0,36000.0,2.0,3.0
28.0,40.0,2592.266903513948,45000.0,2.0,3.0
14.0,40.0,8804.146836487917,28000.0,2.0,2.0
28.0,40.0,200.0,13000.0,2.0,2.0
14.0,46.0,5711.492038971383,60000.0,2.0,2.0
28.0,40.0,3905.3567848131524,30000.0,3.0,3.0
30.0,40.0,4670.404962073614,12000.0,3.0,3.0
28.0,48.0,13437.52570868473,25000.0,3.0,1.0
29.0,48.0,2904.344683736484,30000.0,3.0,2.0
42.0,40.0,5949.0211539612765,25000.0,2.0,2.0
36.0,48.0,14159.576954550386,42000.0,2.0,2.0
28.0,35.0,3297.172416626638,28900.0,3.0,2.0
16.0,40.0,8115.053372193731,30000.0,5.0,2.0
24.0,40.0,3637.4080318469328,21000.0,2.0,2.0
33.0,48.0,876.164354202991,15000.0,3.0,2.0
21.0,40.0,2731.0115440405466,16800.0,2.0,3.0
31.0,36.0,9000.0,28000.0,3.0,3.0
42.0,48.0,6646.756072192074,40000.0,2.0,2.0
14.0,40.0,10296.254333280589,30000.0,2.0,3.0
39.0,40.0,3478.4711578657534,38000.0,3.0,3.0
28.0,28.0,5350.591636166776,8500.0,2.0,1.0
28.0,40.0,5000.0,25000.0,3.0,2.0
28.0,35.0,3370.8312346987336,12000.0,2.0,1.0
28.0,42.0,5735.4938327735,15000.0,3.0,2.0
14.0,43.0,8887.690564115168,17000.0,3.0,2.0
14.0,44.0,12660.845794671246,15000.0,3.0,2.0
34.0,48.0,5832.701801339006,30000.0,3.0,2.0
33.0,40.0,2606.1072985002293,5000.0,2.0,3.0
28.0,40.0,3096.2834872438552,32000.0,2.0,3.0
28.0,48.0,5797.619493564574,20000.0,1.0,2.0
28.0,40.0,10000.0,40000.0,1.0,2.0
32.0,40.0,2725.0241223860094,19000.0,2.0,1.0
28.0,48.0,11519.460554760179,15000.0,3.0,2.0
28.0,48.0,1955.5493886224328,15500.0,2.0,1.0
28.0,48.0,2551.733770060408,20000.0,1.0,2.0
32.0,40.0,6310.814453762173,36000.0,1.0,2.0
28.0,40.0,9992.026044634189,50000.0,1.0,3.0
23.0,48.0,4700.215128756138,10600.0,1.0,2.0
28.0,40.0,4029.3928134579833,30000.0,2.0,2.0
24.0,35.0,8217.074066244924,20000.0,2.0,2.0
27.0,36.0,3957.471151479917,12000.0,1.0,2.0
28.0,40.0,6051.023257923742,22000.0,2.0,3.0
28.0,40.0,4377.843477602241,28000.0,2.0,3.0
28.0,40.0,12077.602116787344,20000.0,2.0,3.0
28.0,40.0,8323.933817057889,25000.0,2.0,3.0
38.0,48.0,5672.482960346837,20000.0,2.0,2.0
30.0,50.0,4547.835461542885,18789.249720242515,2.0,3.0
30.0,40.0,10415.92738133897,40000.0,2.0,3.0
33.0,40.0,2963.0774354883056,25000.0,3.0,2.0
24.0,48.0,7605.934733965616,12000.0,2.0,3.0
24.0,40.0,4264.666642455383,30000.0,2.0,2.0
25.0,60.0,4098.101604819362,60000.0,3.0,2.0
36.0,40.0,4242.472852420683,40000.0,3.0,3.0
26.0,40.0,1579.599482131487,20000.0,2.0,2.0
28.0,48.0,4510.814955053381,40000.0,3.0,2.0
24.0,40.0,6848.0081138353735,28388.226034392497,2.0,3.0
28.0,40.0,1000.0,13000.0,1.0,3.0
28.0,40.0,1724.519321088047,40000.0,2.0,3.0
28.0,40.0,5000.0,20000.0,2.0,2.0
25.0,40.0,6787.4042996879425,15000.0,2.0,2.0
20.0,60.0,5573.87850549821,15000.0,2.0,2.0
28.0,40.0,2470.596983259443,12000.0,2.0,1.0
28.0,48.0,4565.927061068544,35000.0,2.0,2.0
28.0,60.0,7609.109893933345,40000.0,2.0,2.0
28.0,48.0,6409.948204822088,10000.0,1.0,1.0
28.0,40.0,2000.0,20000.0,4.0,3.0
23.0,30.0,6005.6978971550825,11000.0,4.0,2.0
29.0,48.0,2334.086078586162,25000.0,4.0,2.0
45.0,40.0,4877.496413655609,20000.0,2.0,2.0
30.0,40.0,5625.609293994624,20000.0,2.0,2.0
14.0,48.0,7452.637283227619,12000.0,2.0,1.0
14.0,48.0,4060.8264317636213,12000.0,2.0,2.0
39.0,48.0,13300.876894281802,22000.0,2.0,2.0
40.0,45.0,8998.734863792244,14000.0,2.0,2.0
24.0,36.0,7300.735590498714,16000.0,2.0,3.0
28.0,30.0,10444.173010134167,13000.0,3.0,2.0
35.0,60.0,3189.9362533375624,12272.975270437328,2.0,2.0
20.0,48.0,7535.022261721526,19723.8860764744,3.0,2.0
42.0,60.0,3945.198290056366,26573.57664596829,3.0,2.0
31.0,35.0,2227.644223232775,12000.0,2.0,2.0
48.0,48.0,1000.0,23000.0,3.0,3.0
39.0,40.0,17984.995847799117,20000.0,4.0,2.0
41.0,48.0,6727.5167763849995,32189.605567171217,3.0,2.0
17.0,40.0,15165.268065990349,16000.0,2.0,2.0
28.0,48.0,11014.155113910812,12000.0,2.0,3.0
21.0,56.0,9770.312349707454,15000.0,2.0,3.0
40.0,55.0,5170.179161497812,30000.0,2.0,1.0
28.0,40.0,3381.139521088251,29000.0,2.0,2.0
28.0,45.0,3960.80994518534,18000.0,2.0,2.0
28.0,35.0,2085.3792254817054,14400.0,2.0,2.0
28.0,40.0,18487.884094540248,11900.0,2.0,2.0
24.0,35.0,7106.657082012013,12500.0,2.0,2.0
28.0,60.0,3040.3316943258674,16000.0,2.0,2.0
28.0,48.0,5097.250972390479,13000.0,3.0,2.0
28.0,40.0,4184.301039309657,26000.0,3.0,2.0
32.0,40.0,1600.2863960306445,35000.0,2.0,3.0
28.0,48.0,8371.295774175933,15000.0,2.0,2.0
41.0,48.0,8990.799925073514,18000.0,3.0,2.0
34.0,40.0,1379.2551158453741,8000.0,4.0,2.0
28.0,36.0,3399.6592224196283,20000.0,2.0,2.0
43.0,35.0,7134.972701211416,14500.0,2.0,3.0
48.0,35.0,5483.496109948035,17900.0,2.0,3.0
28.0,36.0,9802.799168901713,12000.0,3.0,1.0
40.0,28.0,5873.270503255812,27000.0,2.0,3.0
39.0,48.0,4126.0,48000.0,2.0,3.0
26.0,35.0,7501.7926761391755,16000.0,2.0,1.0
21.0,40.0,4878.571015921888,39077.89700069052,2.0,1.0
49.0,32.0,2716.2229251686194,25000.0,2.0,2.0
36.0,40.0,1400.0,20000.0,2.0,1.0
33.0,40.0,3799.2372938590674,37000.0,2.0,2.0
30.0,50.0,4064.3722465736478,55000.0,4.0,2.0
22.0,45.0,19309.54365296452,5000.0,4.0,2.0
28.0,40.0,3006.625273927876,12500.0,3.0,2.0
28.0,40.0,1692.1680727788096,45000.0,2.0,2.0
39.0,48.0,6926.599217083093,35000.0,3.0,2.0
39.0,48.0,2382.3629954727103,34108.44117397508,3.0,1.0
28.0,40.0,3672.441158866171,15000.0,3.0,2.0
28.0,48.0,4316.016416552511,18000.0,3.0,3.0
30.0,45.0,3707.753302705721,30000.0,3.0,2.0
28.0,40.0,2593.4178213154505,25000.0,2.0,2.0
42.0,60.0,6741.9025537579855,30000.0,3.0,2.0
28.0,48.0,11415.74757414072,18000.0,3.0,2.0
28.0,40.0,4828.622969618848,28000.0,3.0,2.0
45.0,40.0,2693.822578828202,25000.0,3.0,1.0
28.0,40.0,6723.632325826656,19000.0,3.0,2.0
28.0,45.0,1014.0974248491971,11000.0,2.0,1.0
28.0,60.0,2709.2790159190517,34091.72239735503,3.0,2.0
28.0,40.0,2093.4263604552707,18000.0,2.0,2.0
28.0,40.0,10342.003134059245,20000.0,2.0,3.0
31.0,48.0,7692.128749925363,21373.072268135416,4.0,2.0
28.0,48.0,9992.704005637795,35500.0,3.0,3.0
28.0,28.0,2006.6301843464687,15000.0,2.0,2.0
42.0,37.0,17460.43964255724,38000.0,2.0,3.0
32.0,40.0,4106.406986992138,15000.0,3.0,3.0
28.0,40.0,13780.605219727233,30000.0,3.0,2.0
28.0,40.0,6913.4584776305055,40000.0,2.0,3.0
20.0,40.0,2000.0,12000.0,2.0,2.0
36.0,50.0,3588.740426528816,14362.092955031596,4.0,3.0
25.0,40.0,7201.444694608574,17000.0,3.0,2.0
30.0,40.0,4107.65114127025,40000.0,2.0,3.0
33.0,40.0,2488.037119618895,30000.0,2.0,3.0
28.0,40.0,6497.139242175816,35000.0,2.0,2.0
14.0,40.0,10503.417936406067,10000.0,2.0,3.0
28.0,40.0,12549.034355739457,30000.0,2.0,3.0
37.0,36.0,8037.235487458337,9000.0,1.0,3.0
29.0,50.0,3132.0839854997953,20000.0,2.0,2.0
30.0,40.0,8427.125171356873,44000.0,2.0,3.0
37.0,56.0,15490.654727950438,46000.0,2.0,3.0
35.0,35.0,6102.0724310214,7000.0,2.0,2.0
42.0,40.0,14199.63312075876,20000.0,1.0,3.0
28.0,42.0,3947.5145504157786,15000.0,2.0,2.0
14.0,36.0,3834.16204017191,25000.0,2.0,2.0
14.0,40.0,4370.5983630929695,50000.0,1.0,2.0
43.0,48.0,3251.0412912725233,25000.0,3.0,2.0
30.0,40.0,15186.198971908621,50000.0,2.0,4.0
14.0,40.0,10946.198185405276,30000.0,3.0,3.0
14.0,40.0,15567.93226909606,11000.0,4.0,3.0
20.0,40.0,16776.44614970916,22000.0,2.0,3.0
28.0,40.0,3427.1662809130166,20000.0,3.0,2.0
27.0,40.0,2015.341545053585,20000.0,2.0,2.0
10.0,48.0,15160.534937600876,17000.0,2.0,2.0
36.0,40.0,4822.078893940962,33000.0,2.0,2.0
14.0,32.0,2356.2299186879686,19000.0,2.0,1.0
29.0,40.0,10228.959036403596,12006.0,2.0,2.0
50.0,40.0,6970.476090277297,20000.0,2.0,2.0
36.0,40.0,2535.085870557341,40000.0,2.0,2.0
29.0,40.0,9410.909148743307,6500.0,2.0,2.0
36.0,48.0,3657.3635740314844,20000.0,1.0,2.0
31.0,48.0,5369.414155171132,18000.0,2.0,2.0
33.0,45.0,8000.0,23000.0,2.0,2.0
37.0,56.0,2382.0095683891273,43390.43911314666,3.0,2.0
22.0,54.0,7500.0,45000.0,4.0,3.0
48.0,30.0,13007.539631144995,47000.0,1.0,3.0
28.0,35.0,2374.323895065519,12300.0,5.0,2.0
28.0,51.0,9497.872010611483,20000.0,4.0,2.0
27.0,48.0,3721.5277156709644,18094.122081561796,2.0,3.0
9.0,43.0,6718.0381767112485,20000.0,2.0,3.0
28.0,48.0,12167.860015354277,15000.0,2.0,2.0
38.0,40.0,5340.544760906407,13000.0,3.0,2.0
15.0,50.0,7279.900361279986,25000.0,1.0,2.0
14.0,33.0,4177.07422615199,20000.0,2.0,2.0
40.0,46.0,1638.7601686128146,19000.0,2.0,3.0
26.0,48.0,952.2151132683325,10000.0,3.0,2.0
29.0,48.0,4519.240699432931,20000.0,2.0,2.0
36.0,50.0,12666.68313804975,40000.0,2.0,1.0
30.0,48.0,1778.8247555870182,50000.0,2.0,2.0
36.0,40.0,13499.660994771935,18000.0,2.0,2.0
36.0,40.0,3339.0988167233136,15000.0,2.0,1.0
45.0,40.0,5000.0,35000.0,2.0,2.0
36.0,40.0,7760.574711370157,60000.0,2.0,3.0
47.0,40.0,2188.597351409657,35000.0,2.0,3.0
29.0,36.0,2427.0775929151596,30000.0,2.0,3.0
43.0,40.0,4143.173369706811,25000.0,3.0,3.0
43.0,35.0,5665.946152746703,30000.0,2.0,3.0
41.0,40.0,2404.02603443523,15000.0,2.0,3.0
30.0,40.0,5260.364052414706,28000.0,2.0,2.0
20.0,40.0,10987.462148780058,30000.0,2.0,3.0
30.0,40.0,2179.155617212292,27000.0,2.0,3.0
30.0,48.0,1526.80530557027,19000.0,2.0,3.0
43.0,40.0,5342.796259414593,25000.0,2.0,2.0
30.0,48.0,5641.795473303269,44960.09800817843,2.0,2.0
36.0,36.0,10095.903284974036,25000.0,2.0,2.0
30.0,40.0,3762.420344224546,15000.0,4.0,2.0
31.0,48.0,10785.79525182509,17070.814277002475,2.0,2.0
19.0,36.0,6487.293631637814,22115.93781103047,2.0,2.0
34.0,35.0,10299.558794539958,42291.010555514185,2.0,2.0
30.0,30.0,6766.765040851195,42000.0,2.0,3.0
28.0,36.0,3522.15307253501,15000.0,3.0,2.0
30.0,48.0,4885.195393298261,42000.0,2.0,1.0
30.0,40.0,2769.3480328892615,23000.0,2.0,2.0
42.0,40.0,3009.655175778306,18000.0,2.0,3.0
31.0,48.0,3406.3577368961223,12000.0,3.0,2.0
28.0,40.0,7590.145567503769,12000.0,3.0,2.0
28.0,40.0,4319.963221154227,10500.0,4.0,2.0
28.0,48.0,3642.7994163237595,14000.0,2.0,2.0
28.0,36.0,4820.911394668121,11500.0,2.0,2.0
42.0,40.0,5682.368395639972,21000.0,3.0,2.0
28.0,40.0,8504.93162581977,31800.0,2.0,3.0
28.0,40.0,7054.50588747755,29000.0,2.0,2.0
28.0,40.0,19340.665124770476,15000.0,2.0,2.0
28.0,40.0,17027.16653576176,11000.0,3.0,1.0
28.0,30.0,1931.2057048104907,13200.0,1.0,1.0
28.0,48.0,5776.308209155901,23000.0,2.0,2.0
37.0,40.0,11065.85623409525,13000.0,2.0,2.0
28.0,40.0,2728.552800388117,12000.0,2.0,2.0
36.0,36.0,9047.92052048471,25000.0,2.0,2.0
28.0,48.0,5874.392332614639,12000.0,2.0,2.0
28.0,40.0,10399.103428503828,15000.0,2.0,2.0
40.0,40.0,9000.0,43000.0,2.0,3.0
36.0,40.0,5000.0,35000.0,2.0,3.0
36.0,60.0,4129.666570493545,14000.0,2.0,2.0
28.0,36.0,5523.737975217669,22000.0,1.0,2.0
44.0,46.0,2991.600066642056,20000.0,2.0,2.0
44.0,40.0,4136.422553048547,40000.0,1.0,3.0
30.0,40.0,5381.070551899416,24000.0,2.0,2.0
20.0,40.0,9025.418656676893,22000.0,4.0,1.0
47.0,36.0,17221.25635490502,35000.0,1.0,2.0
44.0,36.0,4415.497223854354,36000.0,2.0,3.0
28.0,36.0,14514.77560715028,23000.0,2.0,3.0
30.0,40.0,6396.504353634934,25000.0,3.0,2.0
14.0,40.0,3064.205863846967,30000.0,4.0,3.0
28.0,48.0,12789.384985781002,14500.0,3.0,2.0
41.0,30.0,4961.801890524408,15000.0,3.0,2.0
32.0,40.0,15599.858516606899,30734.555609638486,2.0,2.0
28.0,28.0,1700.0,20000.0,3.0,3.0
33.0,40.0,10000.0,20000.0,1.0,2.0
24.0,40.0,4051.320968831571,11000.0,1.0,2.0
